facility_id,state,facility_type,patients_served,staff_count,bed_count,services,accepts_insurance,year,urban_rural,operating_months,patients_per_staff,num_services,is_overburdened
FAC202000165,KS,School Based Program,3238.0,38.0,131.0,Individual Therapy,True,2020,Rural,1,85.2,1,True
FAC202000166,ND,State Mental Hospital,2947.0,71.0,139.0,"Group Therapy, Case Management",False,2020,Suburban,7,41.5,2,False
FAC202000167,SD,State Mental Hospital,482.0,91.0,148.0,Substance Abuse Treatment,False,2020,Suburban,8,5.3,1,False
FAC202000168,VT,Psychiatric Hospital,1749.0,124.0,36.0,Group Therapy,True,2020,Suburban,9,14.1,1,False
FAC202000169,AK,Community Mental Health Center,4352.0,119.0,148.0,Child and Adolescent Services,False,2020,Urban,5,36.6,1,False
FAC202000170,OH,Residential Treatment Center,2577.0,182.0,148.0,"Individual Therapy, Case Management",True,2020,Rural,4,14.2,2,False
FAC202000171,DE,Community Mental Health Center,3971.0,103.0,226.0,"Case Management, Telehealth Services",False,2020,Urban,8,38.6,2,False
FAC202000172,SD,Community Mental Health Center,4409.0,76.0,222.0,"Medication Management, Telehealth Services, Substance Abuse Treatment, Group Therapy, Child and Adolescent Services",True,2020,Rural,7,58.0,5,True
FAC202000173,TX,Private Practice,2577.0,119.0,148.0,"Group Therapy, Medication Management, Individual Therapy, Telehealth Services, Crisis Intervention, Substance Abuse Treatment, Case Management",True,2020,Rural,12,21.7,7,False
FAC202000174,OR,School Based Program,4336.0,50.0,61.0,"Group Therapy, Crisis Intervention, Individual Therapy",False,2020,Suburban,9,86.7,3,True
FAC202000175,MD,Outpatient Clinic,2577.0,75.0,139.0,"Case Management, Medication Management, Group Therapy, Substance Abuse Treatment, Individual Therapy, Crisis Intervention, Child and Adolescent Services",True,2020,Suburban,2,34.4,7,False
FAC202000176,IN,Veterans Affairs Medical Center,1526.0,159.0,246.0,"Telehealth Services, Child and Adolescent Services",True,2020,Suburban,3,9.6,2,False
FAC202000177,WY,State Mental Hospital,2602.0,101.0,197.0,"Crisis Intervention, Case Management, Group Therapy, Telehealth Services, Substance Abuse Treatment, Child and Adolescent Services",True,2020,Urban,6,25.8,6,False
FAC202000178,ID,School Based Program,3437.0,63.0,169.0,"Telehealth Services, Child and Adolescent Services, Case Management",True,2020,Urban,1,54.6,3,True
FAC202000179,TN,Private Practice,4572.0,124.0,179.0,"Telehealth Services, Individual Therapy, Case Management, Substance Abuse Treatment, Child and Adolescent Services, Crisis Intervention, Group Therapy",False,2020,Urban,2,36.9,7,False
FAC202000180,FL,Outpatient Clinic,3538.0,148.0,226.0,"Group Therapy, Child and Adolescent Services, Telehealth Services, Individual Therapy, Substance Abuse Treatment",True,2020,Urban,2,23.9,5,False
FAC202000181,MT,School Based Program,4074.0,103.0,148.0,"Individual Therapy, Medication Management, Crisis Intervention, Group Therapy, Case Management, Telehealth Services",False,2020,Rural,12,39.6,6,False
FAC202000182,PA,Outpatient Clinic,187.0,90.0,231.0,Case Management,False,2020,Rural,2,2.1,1,False
FAC202000183,CT,Residential Treatment Center,591.0,161.0,10.0,Individual Therapy,True,2020,Suburban,1,3.7,1,False
FAC202000184,IN,Residential Treatment Center,954.0,99.0,50.0,"Medication Management, Case Management, Individual Therapy, Crisis Intervention",False,2020,Suburban,11,9.6,4,False
FAC202000185,OH,State Mental Hospital,2577.0,56.0,91.0,Child and Adolescent Services,True,2020,Rural,8,46.0,1,False
FAC202000186,IL,Residential Treatment Center,3821.0,146.0,91.0,"Crisis Intervention, Telehealth Services, Substance Abuse Treatment, Individual Therapy, Case Management",True,2020,Rural,3,26.2,5,False
FAC202000187,TN,Residential Treatment Center,255.0,176.0,148.0,"Substance Abuse Treatment, Telehealth Services, Medication Management, Individual Therapy, Child and Adolescent Services",False,2020,Suburban,10,1.4,5,False
FAC202000188,PA,Outpatient Clinic,2005.0,134.0,245.0,"Child and Adolescent Services, Substance Abuse Treatment, Individual Therapy",True,2020,Rural,7,15.0,3,False
FAC202000189,RI,Veterans Affairs Medical Center,4573.0,158.0,55.0,"Medication Management, Group Therapy, Crisis Intervention, Individual Therapy",False,2020,Rural,10,28.9,4,False
FAC202000190,MD,Veterans Affairs Medical Center,1839.0,79.0,33.0,"Case Management, Individual Therapy, Telehealth Services, Crisis Intervention, Medication Management, Child and Adolescent Services",False,2020,Urban,3,23.3,6,False
FAC202000191,SD,Community Mental Health Center,1755.0,17.0,186.0,"Medication Management, Telehealth Services, Substance Abuse Treatment, Individual Therapy",False,2020,Urban,12,103.2,4,True
FAC202000192,DC,School Based Program,2577.0,181.0,164.0,"Telehealth Services, Group Therapy",False,2020,Rural,2,14.2,2,False
FAC202000193,SC,Private Practice,2577.0,193.0,148.0,"Medication Management, Case Management, Substance Abuse Treatment, Crisis Intervention",False,2020,Rural,8,13.4,4,False
FAC202000194,IA,Psychiatric Hospital,2577.0,185.0,8.0,"Group Therapy, Case Management, Individual Therapy",True,2020,Urban,3,13.9,3,False
FAC202000195,NJ,Outpatient Clinic,788.0,163.0,148.0,Medication Management,True,2020,Suburban,11,4.8,1,False
FAC202000196,IL,Psychiatric Hospital,3679.0,137.0,230.0,"Individual Therapy, Case Management, Child and Adolescent Services, Medication Management",True,2020,Rural,7,26.9,4,False
FAC202000197,MS,State Mental Hospital,2577.0,26.0,139.0,Crisis Intervention,False,2020,Urban,9,99.1,1,True
FAC202000198,IN,School Based Program,3225.0,56.0,253.0,"Case Management, Telehealth Services, Substance Abuse Treatment, Individual Therapy, Crisis Intervention, Group Therapy",False,2020,Rural,12,57.6,6,True
FAC202000199,AL,Community Mental Health Center,3533.0,194.0,255.0,"Group Therapy, Telehealth Services, Case Management, Substance Abuse Treatment, Child and Adolescent Services, Individual Therapy",False,2020,Rural,4,18.2,6,False
FAC202000200,AR,Private Practice,2577.0,169.0,211.0,"Individual Therapy, Medication Management, Telehealth Services, Group Therapy, Child and Adolescent Services, Substance Abuse Treatment",True,2020,Urban,9,15.2,6,False
FAC202000201,OR,State Mental Hospital,1951.0,151.0,64.0,Child and Adolescent Services,True,2020,Rural,5,12.9,1,False
FAC202000202,MA,Outpatient Clinic,178.0,77.0,84.0,Telehealth Services,False,2020,Urban,3,2.3,1,False
FAC202000203,MN,Private Practice,3829.0,45.0,207.0,"Crisis Intervention, Individual Therapy, Group Therapy, Medication Management",False,2020,Urban,12,85.1,4,True
FAC202000204,ND,Psychiatric Hospital,1292.0,86.0,205.0,"Group Therapy, Medication Management, Crisis Intervention, Individual Therapy, Case Management",False,2020,Rural,12,15.0,5,False
FAC202000205,IA,Outpatient Clinic,4428.0,155.0,177.0,"Child and Adolescent Services, Individual Therapy, Substance Abuse Treatment",False,2020,Suburban,4,28.6,3,False
FAC202000206,CA,Private Practice,4909.0,80.0,214.0,"Group Therapy, Individual Therapy, Child and Adolescent Services, Case Management, Crisis Intervention, Medication Management",False,2020,Suburban,10,61.4,6,True
FAC202000207,OR,Residential Treatment Center,513.0,18.0,236.0,Telehealth Services,False,2020,Suburban,3,28.5,1,False
FAC202000208,MT,Veterans Affairs Medical Center,498.0,119.0,148.0,"Case Management, Crisis Intervention, Group Therapy",True,2020,Urban,3,4.2,3,False
FAC202000209,IA,Outpatient Clinic,4888.0,165.0,121.0,"Case Management, Child and Adolescent Services, Individual Therapy, Crisis Intervention, Group Therapy",True,2020,Urban,10,29.6,5,False
FAC202000210,SD,Outpatient Clinic,2577.0,36.0,245.0,"Crisis Intervention, Substance Abuse Treatment, Child and Adolescent Services, Individual Therapy, Telehealth Services, Group Therapy",True,2020,Rural,12,71.6,6,True
FAC202000211,CA,Veterans Affairs Medical Center,513.0,121.0,277.0,"Group Therapy, Substance Abuse Treatment, Telehealth Services, Child and Adolescent Services",False,2020,Urban,7,4.2,4,False
FAC202000212,ID,Veterans Affairs Medical Center,1828.0,147.0,53.0,Telehealth Services,True,2020,Suburban,7,12.4,1,False
FAC202000213,CO,Community Mental Health Center,2160.0,98.0,194.0,"Group Therapy, Child and Adolescent Services, Substance Abuse Treatment, Medication Management, Telehealth Services, Crisis Intervention, Individual Therapy",True,2020,Rural,11,22.0,7,False
FAC202000214,SC,State Mental Hospital,2577.0,112.0,148.0,"Group Therapy, Substance Abuse Treatment, Case Management",True,2020,Urban,11,23.0,3,False
FAC202000215,NE,Private Practice,2668.0,112.0,204.0,Individual Therapy,True,2020,Urban,10,23.8,1,False
FAC202000216,TX,School Based Program,374.0,46.0,38.0,"Crisis Intervention, Individual Therapy, Substance Abuse Treatment, Child and Adolescent Services, Group Therapy, Case Management",True,2020,Rural,11,8.1,6,False
FAC202000217,PA,Residential Treatment Center,4966.0,27.0,139.0,"Substance Abuse Treatment, Child and Adolescent Services",False,2020,Urban,7,183.9,2,True
FAC202000218,MD,State Mental Hospital,1647.0,125.0,21.0,"Medication Management, Group Therapy, Case Management, Child and Adolescent Services",True,2020,Rural,11,13.2,4,False
FAC202000219,AK,Residential Treatment Center,4979.0,169.0,148.0,Group Therapy,False,2020,Rural,8,29.5,1,False
FAC202000220,TN,Private Practice,1313.0,144.0,267.0,"Telehealth Services, Substance Abuse Treatment, Medication Management, Case Management",False,2020,Rural,1,9.1,4,False
FAC202000221,TX,Community Mental Health Center,2868.0,119.0,148.0,"Telehealth Services, Crisis Intervention, Substance Abuse Treatment, Group Therapy, Child and Adolescent Services, Individual Therapy, Medication Management",True,2020,Rural,2,24.1,7,False
FAC202000222,SD,Residential Treatment Center,4925.0,145.0,148.0,"Child and Adolescent Services, Individual Therapy, Group Therapy, Telehealth Services, Substance Abuse Treatment, Medication Management, Crisis Intervention",True,2020,Urban,6,34.0,7,False
FAC202000223,RI,Private Practice,1334.0,117.0,149.0,"Group Therapy, Crisis Intervention, Substance Abuse Treatment",True,2020,Urban,1,11.4,3,False
FAC202000224,RI,Veterans Affairs Medical Center,2349.0,121.0,148.0,"Medication Management, Crisis Intervention",True,2020,Urban,4,19.4,2,False
FAC202000225,AZ,Psychiatric Hospital,2765.0,103.0,212.0,"Substance Abuse Treatment, Telehealth Services",False,2020,Urban,4,26.8,2,False
FAC202000226,MN,Veterans Affairs Medical Center,3653.0,64.0,148.0,Medication Management,True,2020,Rural,1,57.1,1,True
FAC202000227,GA,Community Mental Health Center,2577.0,149.0,148.0,Case Management,True,2020,Suburban,11,17.3,1,False
FAC202000228,TN,Residential Treatment Center,680.0,14.0,39.0,"Substance Abuse Treatment, Group Therapy, Individual Therapy, Case Management",True,2020,Suburban,8,48.6,4,False
FAC202000229,CT,Veterans Affairs Medical Center,2577.0,103.0,130.0,"Medication Management, Group Therapy, Child and Adolescent Services, Individual Therapy, Substance Abuse Treatment, Case Management, Crisis Intervention",True,2020,Suburban,5,25.0,7,False
FAC202000230,NH,Veterans Affairs Medical Center,4883.0,118.0,16.0,"Group Therapy, Individual Therapy, Telehealth Services, Child and Adolescent Services, Substance Abuse Treatment, Medication Management",True,2020,Urban,11,41.4,6,False
FAC202000231,CT,School Based Program,4015.0,15.0,211.0,"Group Therapy, Child and Adolescent Services, Substance Abuse Treatment, Medication Management, Crisis Intervention",True,2020,Suburban,8,267.7,5,True
FAC202000232,LA,Outpatient Clinic,2529.0,162.0,148.0,"Case Management, Medication Management, Substance Abuse Treatment, Individual Therapy, Telehealth Services",True,2020,Suburban,5,15.6,5,False
FAC202000233,WI,Psychiatric Hospital,2577.0,171.0,194.0,"Crisis Intervention, Substance Abuse Treatment",False,2020,Rural,8,15.1,2,False
FAC202000234,GA,School Based Program,3819.0,81.0,178.0,"Medication Management, Group Therapy, Individual Therapy, Telehealth Services, Substance Abuse Treatment, Case Management",True,2020,Suburban,12,47.1,6,False
FAC202000235,NV,Residential Treatment Center,4433.0,70.0,181.0,"Child and Adolescent Services, Individual Therapy, Case Management, Telehealth Services, Crisis Intervention, Substance Abuse Treatment, Group Therapy",True,2020,Rural,7,63.3,7,True
FAC202000236,CT,Private Practice,3881.0,124.0,149.0,"Child and Adolescent Services, Medication Management, Group Therapy, Individual Therapy, Crisis Intervention, Substance Abuse Treatment, Case Management",False,2020,Urban,6,31.3,7,False
FAC202000237,NM,Outpatient Clinic,2577.0,11.0,81.0,"Individual Therapy, Telehealth Services, Case Management, Child and Adolescent Services, Medication Management, Group Therapy",True,2020,Rural,3,234.3,6,True
FAC202000238,ME,Outpatient Clinic,1050.0,26.0,215.0,"Group Therapy, Medication Management, Crisis Intervention, Case Management, Telehealth Services, Child and Adolescent Services, Individual Therapy",True,2020,Suburban,3,40.4,7,False
FAC202000239,MS,School Based Program,329.0,82.0,148.0,"Crisis Intervention, Medication Management, Substance Abuse Treatment, Individual Therapy, Child and Adolescent Services",False,2020,Urban,7,4.0,5,False
FAC202000240,NV,Psychiatric Hospital,158.0,174.0,148.0,Telehealth Services,False,2020,Suburban,8,0.9,1,False
FAC202000241,ME,State Mental Hospital,4591.0,122.0,148.0,Telehealth Services,True,2020,Urban,11,37.6,1,False
FAC202000242,TX,Community Mental Health Center,125.0,148.0,198.0,"Crisis Intervention, Case Management, Individual Therapy",True,2020,Rural,4,0.8,3,False
FAC202000243,IN,Psychiatric Hospital,3114.0,122.0,35.0,"Case Management, Group Therapy, Medication Management",True,2020,Rural,8,25.5,3,False
FAC202000244,UT,Veterans Affairs Medical Center,984.0,167.0,48.0,"Individual Therapy, Child and Adolescent Services, Case Management",False,2020,Suburban,1,5.9,3,False
FAC202000245,MN,School Based Program,3728.0,88.0,275.0,"Medication Management, Individual Therapy, Group Therapy",False,2020,Suburban,6,42.4,3,False
FAC202000246,NC,State Mental Hospital,4080.0,176.0,246.0,"Medication Management, Substance Abuse Treatment, Case Management",True,2020,Urban,3,23.2,3,False
FAC202000247,ND,School Based Program,4627.0,145.0,51.0,"Substance Abuse Treatment, Individual Therapy",False,2020,Urban,5,31.9,2,False
FAC202000248,TX,State Mental Hospital,915.0,134.0,195.0,"Group Therapy, Crisis Intervention, Medication Management, Case Management, Telehealth Services",False,2020,Urban,9,6.8,5,False
FAC202000249,KS,Veterans Affairs Medical Center,2364.0,152.0,112.0,"Case Management, Crisis Intervention, Telehealth Services, Medication Management",True,2020,Suburban,12,15.6,4,False
FAC202000250,GA,Residential Treatment Center,3472.0,156.0,269.0,"Crisis Intervention, Telehealth Services, Medication Management",False,2020,Suburban,2,22.3,3,False
FAC202000251,TX,State Mental Hospital,4629.0,109.0,162.0,Crisis Intervention,False,2020,Rural,4,42.5,1,False
FAC202000252,VA,Veterans Affairs Medical Center,1852.0,63.0,261.0,Crisis Intervention,True,2020,Suburban,6,29.4,1,False
FAC202000253,KS,Veterans Affairs Medical Center,4422.0,107.0,174.0,"Medication Management, Group Therapy, Individual Therapy, Substance Abuse Treatment, Crisis Intervention, Child and Adolescent Services",True,2020,Suburban,11,41.3,6,False
FAC202000254,NV,Private Practice,659.0,103.0,101.0,"Individual Therapy, Medication Management, Group Therapy, Case Management, Child and Adolescent Services",True,2020,Suburban,4,6.4,5,False
FAC202000255,SD,State Mental Hospital,1125.0,58.0,19.0,"Individual Therapy, Group Therapy, Medication Management, Substance Abuse Treatment, Child and Adolescent Services, Case Management",True,2020,Rural,11,19.4,6,False
FAC202000256,LA,Veterans Affairs Medical Center,3473.0,132.0,53.0,"Child and Adolescent Services, Group Therapy",True,2020,Rural,7,26.3,2,False
FAC202000257,WA,Veterans Affairs Medical Center,1284.0,163.0,162.0,"Crisis Intervention, Substance Abuse Treatment, Child and Adolescent Services",True,2020,Rural,4,7.9,3,False
FAC202000258,MI,School Based Program,1353.0,149.0,148.0,"Group Therapy, Child and Adolescent Services, Case Management, Telehealth Services, Crisis Intervention, Individual Therapy",True,2020,Suburban,7,9.1,6,False
FAC202000259,MT,Private Practice,3379.0,70.0,213.0,"Group Therapy, Substance Abuse Treatment, Telehealth Services, Child and Adolescent Services, Medication Management, Crisis Intervention",True,2020,Suburban,2,48.3,6,False
FAC202000260,LA,Psychiatric Hospital,3216.0,173.0,19.0,Case Management,False,2020,Suburban,1,18.6,1,False
FAC202000261,SD,Community Mental Health Center,1289.0,133.0,20.0,"Medication Management, Child and Adolescent Services, Individual Therapy, Crisis Intervention, Group Therapy, Substance Abuse Treatment, Case Management",True,2020,Suburban,9,9.7,7,False
FAC202000262,ME,Community Mental Health Center,1702.0,27.0,231.0,"Telehealth Services, Crisis Intervention, Child and Adolescent Services, Substance Abuse Treatment",True,2020,Urban,3,63.0,4,True
FAC202000263,CO,Outpatient Clinic,1407.0,103.0,112.0,"Group Therapy, Substance Abuse Treatment, Medication Management, Telehealth Services, Child and Adolescent Services",False,2020,Suburban,8,13.7,5,False
FAC202000264,CA,Veterans Affairs Medical Center,4186.0,134.0,148.0,"Case Management, Individual Therapy, Group Therapy, Medication Management, Child and Adolescent Services",True,2020,Urban,8,31.2,5,False
FAC202000265,WI,Community Mental Health Center,2577.0,103.0,47.0,"Crisis Intervention, Group Therapy, Medication Management, Child and Adolescent Services, Telehealth Services",False,2020,Urban,1,25.0,5,False
FAC202000266,ND,Private Practice,3683.0,139.0,68.0,"Individual Therapy, Medication Management, Case Management, Child and Adolescent Services, Crisis Intervention, Telehealth Services",True,2020,Urban,12,26.5,6,False
FAC202000267,ID,Community Mental Health Center,4008.0,26.0,72.0,"Telehealth Services, Crisis Intervention",False,2020,Rural,8,154.2,2,True
FAC202000268,IL,Outpatient Clinic,4378.0,79.0,118.0,Group Therapy,True,2020,Urban,12,55.4,1,True
FAC202000269,MO,Psychiatric Hospital,2577.0,189.0,237.0,"Telehealth Services, Individual Therapy",True,2020,Urban,6,13.6,2,False
FAC202000270,NE,School Based Program,1724.0,50.0,148.0,"Substance Abuse Treatment, Medication Management, Telehealth Services, Individual Therapy, Case Management, Crisis Intervention",False,2020,Suburban,12,34.5,6,False
FAC202000271,MD,State Mental Hospital,3365.0,133.0,129.0,"Substance Abuse Treatment, Group Therapy, Telehealth Services",True,2020,Urban,3,25.3,3,False
FAC202000272,HI,Veterans Affairs Medical Center,4689.0,64.0,258.0,"Crisis Intervention, Substance Abuse Treatment, Telehealth Services, Group Therapy",False,2020,Urban,7,73.3,4,True
FAC202000273,IN,Psychiatric Hospital,415.0,172.0,23.0,"Substance Abuse Treatment, Individual Therapy, Case Management, Child and Adolescent Services, Medication Management, Telehealth Services",False,2020,Rural,8,2.4,6,False
FAC202000274,AL,Veterans Affairs Medical Center,728.0,140.0,127.0,"Group Therapy, Medication Management, Crisis Intervention, Individual Therapy, Substance Abuse Treatment, Case Management, Telehealth Services",False,2020,Rural,10,5.2,7,False
FAC202000275,UT,Outpatient Clinic,2577.0,71.0,148.0,"Telehealth Services, Group Therapy, Substance Abuse Treatment, Individual Therapy, Child and Adolescent Services",True,2020,Rural,6,36.3,5,False
FAC202000276,IN,Psychiatric Hospital,2479.0,165.0,254.0,"Crisis Intervention, Substance Abuse Treatment, Telehealth Services, Individual Therapy, Medication Management, Group Therapy, Child and Adolescent Services",True,2020,Rural,5,15.0,7,False
FAC202000277,MN,State Mental Hospital,124.0,131.0,139.0,Medication Management,True,2020,Suburban,1,0.9,1,False
FAC202000278,CO,Residential Treatment Center,3236.0,194.0,26.0,"Medication Management, Case Management, Substance Abuse Treatment, Crisis Intervention, Group Therapy, Telehealth Services, Individual Therapy",True,2020,Suburban,7,16.7,7,False
FAC202000279,DE,School Based Program,2577.0,136.0,181.0,"Substance Abuse Treatment, Case Management, Group Therapy, Crisis Intervention, Individual Therapy",True,2020,Suburban,4,18.9,5,False
FAC202000280,NE,State Mental Hospital,2577.0,17.0,148.0,"Child and Adolescent Services, Individual Therapy",False,2020,Rural,7,151.6,2,True
FAC202000281,OK,Private Practice,4859.0,174.0,274.0,"Telehealth Services, Case Management, Substance Abuse Treatment, Crisis Intervention",False,2020,Suburban,3,27.9,4,False
FAC202000282,SD,Psychiatric Hospital,2577.0,66.0,148.0,"Medication Management, Case Management, Group Therapy, Substance Abuse Treatment, Telehealth Services",False,2020,Urban,10,39.0,5,False
FAC202000283,NE,Outpatient Clinic,4915.0,99.0,67.0,"Medication Management, Crisis Intervention",True,2020,Urban,4,49.6,2,False
FAC202000284,NM,Residential Treatment Center,4636.0,164.0,199.0,"Telehealth Services, Child and Adolescent Services, Case Management, Group Therapy",True,2020,Rural,9,28.3,4,False
FAC202000285,AR,Residential Treatment Center,776.0,103.0,209.0,"Substance Abuse Treatment, Group Therapy, Medication Management, Telehealth Services, Crisis Intervention, Child and Adolescent Services",True,2020,Suburban,11,7.5,6,False
FAC202000286,NH,Private Practice,2445.0,99.0,84.0,"Substance Abuse Treatment, Child and Adolescent Services, Individual Therapy, Telehealth Services, Case Management, Group Therapy",False,2020,Rural,8,24.7,6,False
FAC202000287,DC,Outpatient Clinic,4667.0,79.0,148.0,"Case Management, Substance Abuse Treatment, Individual Therapy, Group Therapy, Crisis Intervention",False,2020,Urban,1,59.1,5,True
FAC202000288,HI,State Mental Hospital,4545.0,103.0,58.0,Telehealth Services,True,2020,Urban,10,44.1,1,False
FAC202000289,NV,Residential Treatment Center,2577.0,23.0,146.0,"Crisis Intervention, Substance Abuse Treatment, Medication Management, Group Therapy, Telehealth Services, Child and Adolescent Services",False,2020,Rural,5,112.0,6,True
FAC202000290,GA,Psychiatric Hospital,2880.0,7.0,250.0,"Individual Therapy, Telehealth Services, Case Management",True,2020,Urban,4,411.4,3,True
FAC202000291,ID,Residential Treatment Center,3918.0,144.0,218.0,"Group Therapy, Crisis Intervention, Case Management, Medication Management, Telehealth Services, Individual Therapy",False,2020,Urban,8,27.2,6,False
FAC202000292,MD,State Mental Hospital,736.0,131.0,271.0,Substance Abuse Treatment,True,2020,Urban,6,5.6,1,False
FAC202000293,MN,Private Practice,3277.0,187.0,148.0,"Child and Adolescent Services, Crisis Intervention",False,2020,Rural,3,17.5,2,False
FAC202000294,AR,Residential Treatment Center,227.0,60.0,208.0,"Individual Therapy, Telehealth Services, Case Management, Child and Adolescent Services, Substance Abuse Treatment, Medication Management",True,2020,Rural,10,3.8,6,False
FAC202000295,AK,Outpatient Clinic,991.0,9.0,277.0,"Individual Therapy, Substance Abuse Treatment, Medication Management, Child and Adolescent Services, Case Management",False,2020,Rural,7,110.1,5,True
FAC202000296,MN,Residential Treatment Center,3930.0,155.0,230.0,"Group Therapy, Telehealth Services, Medication Management",False,2020,Rural,4,25.4,3,False
FAC202000297,CA,State Mental Hospital,882.0,63.0,148.0,"Individual Therapy, Telehealth Services, Crisis Intervention, Substance Abuse Treatment, Medication Management",True,2020,Suburban,4,14.0,5,False
FAC202000298,MD,Outpatient Clinic,3378.0,164.0,148.0,"Medication Management, Telehealth Services, Group Therapy, Case Management, Child and Adolescent Services, Substance Abuse Treatment",False,2020,Rural,9,20.6,6,False
FAC202000299,NJ,Residential Treatment Center,2577.0,72.0,2.0,"Child and Adolescent Services, Group Therapy, Substance Abuse Treatment",True,2020,Rural,12,35.8,3,False
FAC202000300,NY,State Mental Hospital,1439.0,178.0,200.0,"Medication Management, Crisis Intervention, Child and Adolescent Services",True,2020,Rural,7,8.1,3,False
FAC202000301,LA,Veterans Affairs Medical Center,4770.0,103.0,63.0,"Group Therapy, Substance Abuse Treatment, Child and Adolescent Services, Case Management, Crisis Intervention, Individual Therapy",False,2020,Urban,5,46.3,6,False
FAC202000302,WY,School Based Program,4503.0,97.0,217.0,Child and Adolescent Services,False,2020,Rural,2,46.4,1,False
FAC202000303,ND,Residential Treatment Center,3254.0,47.0,156.0,"Medication Management, Crisis Intervention, Group Therapy",True,2020,Rural,11,69.2,3,True
FAC202000304,WY,School Based Program,3984.0,123.0,201.0,Child and Adolescent Services,False,2020,Urban,2,32.4,1,False
FAC202000305,MI,Residential Treatment Center,2577.0,153.0,44.0,"Substance Abuse Treatment, Telehealth Services",False,2020,Suburban,9,16.8,2,False
FAC202000306,WI,State Mental Hospital,4492.0,103.0,168.0,"Telehealth Services, Substance Abuse Treatment, Child and Adolescent Services, Medication Management, Group Therapy, Case Management",False,2020,Urban,8,43.6,6,False
FAC202000307,VA,Psychiatric Hospital,2617.0,17.0,20.0,Case Management,False,2020,Rural,11,153.9,1,True
FAC202000308,RI,Psychiatric Hospital,597.0,36.0,148.0,"Group Therapy, Medication Management, Case Management, Child and Adolescent Services, Individual Therapy, Crisis Intervention, Substance Abuse Treatment",True,2020,Suburban,9,16.6,7,False
FAC202000309,NY,Outpatient Clinic,2221.0,176.0,148.0,"Crisis Intervention, Substance Abuse Treatment, Telehealth Services, Individual Therapy",False,2020,Urban,6,12.6,4,False
FAC202000310,MO,Veterans Affairs Medical Center,704.0,96.0,30.0,"Substance Abuse Treatment, Crisis Intervention, Medication Management",False,2020,Rural,3,7.3,3,False
FAC202000311,OR,Private Practice,2282.0,8.0,26.0,"Individual Therapy, Medication Management",True,2020,Suburban,1,285.2,2,True
FAC202000312,AL,Outpatient Clinic,926.0,103.0,263.0,"Case Management, Crisis Intervention, Individual Therapy, Telehealth Services",True,2020,Urban,2,9.0,4,False
FAC202000313,MT,School Based Program,2577.0,38.0,255.0,Child and Adolescent Services,True,2020,Suburban,12,67.8,1,True
FAC202000314,IN,Residential Treatment Center,1613.0,61.0,154.0,"Crisis Intervention, Medication Management, Individual Therapy, Group Therapy",True,2020,Suburban,10,26.4,4,False
FAC202000315,AZ,Outpatient Clinic,1522.0,17.0,295.0,"Group Therapy, Case Management, Telehealth Services, Child and Adolescent Services, Medication Management, Substance Abuse Treatment, Individual Therapy",False,2020,Suburban,10,89.5,7,True
FAC202000316,FL,Veterans Affairs Medical Center,4239.0,170.0,148.0,"Telehealth Services, Case Management",True,2020,Urban,11,24.9,2,False
FAC202000317,OK,State Mental Hospital,2032.0,175.0,148.0,"Individual Therapy, Child and Adolescent Services, Substance Abuse Treatment",False,2020,Suburban,9,11.6,3,False
FAC202000318,ME,Psychiatric Hospital,851.0,190.0,50.0,"Individual Therapy, Case Management, Child and Adolescent Services, Group Therapy, Crisis Intervention",True,2020,Suburban,10,4.5,5,False
FAC202000319,FL,Veterans Affairs Medical Center,4814.0,84.0,198.0,"Crisis Intervention, Telehealth Services",False,2020,Rural,3,57.3,2,True
FAC202000320,CT,Private Practice,2577.0,34.0,42.0,"Crisis Intervention, Medication Management, Group Therapy, Individual Therapy, Substance Abuse Treatment, Child and Adolescent Services, Case Management",True,2020,Rural,11,75.8,7,True
FAC202000321,WI,Outpatient Clinic,4692.0,178.0,195.0,"Case Management, Telehealth Services, Crisis Intervention, Child and Adolescent Services, Individual Therapy, Group Therapy, Medication Management",False,2020,Rural,8,26.4,7,False
FAC202000322,MA,Community Mental Health Center,2577.0,94.0,257.0,"Medication Management, Individual Therapy, Case Management, Substance Abuse Treatment",False,2020,Suburban,3,27.4,4,False
FAC202000323,WY,Community Mental Health Center,4389.0,146.0,207.0,"Case Management, Telehealth Services, Medication Management, Substance Abuse Treatment, Group Therapy, Individual Therapy",False,2020,Urban,1,30.1,6,False
FAC202000324,AR,Private Practice,1125.0,51.0,274.0,"Case Management, Telehealth Services, Individual Therapy, Crisis Intervention, Substance Abuse Treatment, Group Therapy, Child and Adolescent Services",True,2020,Urban,1,22.1,7,False
FAC202000325,LA,School Based Program,4880.0,142.0,148.0,Medication Management,False,2020,Rural,1,34.4,1,False
FAC202000326,UT,Community Mental Health Center,2933.0,103.0,0.0,"Individual Therapy, Medication Management, Case Management, Substance Abuse Treatment, Child and Adolescent Services, Crisis Intervention, Telehealth Services",True,2020,Suburban,3,28.5,7,False
FAC202000327,ND,Community Mental Health Center,3405.0,79.0,208.0,"Case Management, Telehealth Services, Group Therapy, Medication Management, Substance Abuse Treatment, Individual Therapy",False,2020,Urban,4,43.1,6,False
FAC202000328,SD,School Based Program,2203.0,75.0,148.0,"Telehealth Services, Case Management, Medication Management",True,2020,Rural,3,29.4,3,False
FAC202000329,IN,State Mental Hospital,2728.0,141.0,67.0,Individual Therapy,False,2020,Suburban,5,19.3,1,False
