facility_id,state,facility_type,patients_served,staff_count,bed_count,services,accepts_insurance,year,urban_rural,operating_months,patients_per_staff,num_services,is_overburdened
FAC202100164,WI,Private Practice,613.0,197.0,154.0,"Substance Abuse Treatment, Telehealth Services, Case Management, Child and Adolescent Services, Medication Management",False,2021,Rural,4,3.1,5,False
FAC202100165,NC,Private Practice,2940.0,151.0,127.0,"Individual Therapy, Crisis Intervention, Group Therapy",True,2021,Urban,1,19.5,3,False
FAC202100166,MS,Veterans Affairs Medical Center,2157.0,156.0,154.0,"Individual Therapy, Medication Management, Substance Abuse Treatment, Crisis Intervention, Case Management, Telehealth Services, Group Therapy",True,2021,Rural,6,13.8,7,False
FAC202100167,MA,School Based Program,1954.0,88.0,73.0,"Individual Therapy, Crisis Intervention, Substance Abuse Treatment, Medication Management",False,2021,Urban,7,22.2,4,False
FAC202100168,NV,Outpatient Clinic,2510.0,180.0,218.0,"Substance Abuse Treatment, Crisis Intervention, Individual Therapy",False,2021,Urban,1,13.9,3,False
FAC202100169,WY,Psychiatric Hospital,3131.0,44.0,154.0,"Crisis Intervention, Substance Abuse Treatment, Telehealth Services, Individual Therapy",True,2021,Urban,1,71.2,4,True
FAC202100170,WA,Psychiatric Hospital,3149.0,124.0,113.0,"Telehealth Services, Crisis Intervention, Individual Therapy, Group Therapy, Substance Abuse Treatment",False,2021,Rural,10,25.4,5,False
FAC202100171,UT,School Based Program,1144.0,17.0,289.0,"Medication Management, Telehealth Services",True,2021,Suburban,8,67.3,2,True
FAC202100172,NY,Psychiatric Hospital,3111.0,179.0,29.0,Telehealth Services,True,2021,Suburban,2,17.4,1,False
FAC202100173,MA,Psychiatric Hospital,3355.0,120.0,206.0,"Medication Management, Substance Abuse Treatment",False,2021,Rural,7,28.0,2,False
FAC202100174,MA,State Mental Hospital,1616.0,97.0,91.0,"Group Therapy, Individual Therapy, Substance Abuse Treatment, Child and Adolescent Services, Case Management",True,2021,Rural,2,16.7,5,False
FAC202100175,DE,School Based Program,2425.0,149.0,96.0,"Group Therapy, Telehealth Services, Substance Abuse Treatment",True,2021,Suburban,4,16.3,3,False
FAC202100176,OR,Community Mental Health Center,2789.0,124.0,37.0,"Crisis Intervention, Group Therapy, Individual Therapy, Case Management, Child and Adolescent Services",False,2021,Rural,10,22.5,5,False
FAC202100177,AR,Veterans Affairs Medical Center,2425.0,33.0,154.0,"Case Management, Telehealth Services",True,2021,Urban,8,73.5,2,True
FAC202100178,IL,Residential Treatment Center,706.0,19.0,154.0,"Crisis Intervention, Telehealth Services, Individual Therapy, Substance Abuse Treatment, Group Therapy",False,2021,Urban,5,37.2,5,False
FAC202100179,UT,Residential Treatment Center,1895.0,167.0,154.0,Telehealth Services,False,2021,Suburban,9,11.3,1,False
FAC202100180,IA,Veterans Affairs Medical Center,3343.0,37.0,70.0,"Crisis Intervention, Case Management, Group Therapy, Child and Adolescent Services",False,2021,Suburban,8,90.4,4,True
FAC202100181,DC,State Mental Hospital,3702.0,95.0,154.0,"Child and Adolescent Services, Individual Therapy, Substance Abuse Treatment",False,2021,Suburban,6,39.0,3,False
FAC202100182,PA,Outpatient Clinic,102.0,103.0,178.0,Medication Management,False,2021,Suburban,2,1.0,1,False
FAC202100183,CO,State Mental Hospital,2837.0,63.0,154.0,"Individual Therapy, Medication Management, Substance Abuse Treatment, Crisis Intervention, Telehealth Services, Case Management, Child and Adolescent Services",False,2021,Suburban,2,45.0,7,False
FAC202100184,AZ,School Based Program,2425.0,127.0,234.0,"Telehealth Services, Crisis Intervention, Case Management, Individual Therapy",False,2021,Rural,11,19.1,4,False
FAC202100185,VA,Community Mental Health Center,3659.0,8.0,124.0,"Case Management, Child and Adolescent Services, Group Therapy",True,2021,Suburban,11,457.4,3,True
FAC202100186,DE,Outpatient Clinic,2425.0,42.0,154.0,"Group Therapy, Child and Adolescent Services, Telehealth Services, Crisis Intervention, Individual Therapy, Case Management, Substance Abuse Treatment",True,2021,Suburban,4,57.7,7,True
FAC202100187,MT,Community Mental Health Center,2425.0,147.0,215.0,"Medication Management, Telehealth Services, Child and Adolescent Services, Crisis Intervention, Case Management, Group Therapy, Substance Abuse Treatment",False,2021,Rural,6,16.5,7,False
FAC202100188,TN,Psychiatric Hospital,2415.0,139.0,100.0,Child and Adolescent Services,True,2021,Urban,9,17.4,1,False
FAC202100189,WY,Psychiatric Hospital,3575.0,74.0,155.0,Crisis Intervention,True,2021,Suburban,12,48.3,1,False
FAC202100190,MN,State Mental Hospital,2028.0,57.0,262.0,Individual Therapy,True,2021,Suburban,9,35.6,1,False
FAC202100191,DE,State Mental Hospital,296.0,181.0,178.0,"Child and Adolescent Services, Individual Therapy, Case Management, Crisis Intervention, Telehealth Services, Substance Abuse Treatment",False,2021,Rural,10,1.6,6,False
FAC202100192,CA,Private Practice,3149.0,84.0,154.0,"Group Therapy, Medication Management, Crisis Intervention, Case Management, Child and Adolescent Services, Telehealth Services",True,2021,Suburban,2,37.5,6,False
FAC202100193,VA,Residential Treatment Center,2425.0,95.0,103.0,"Crisis Intervention, Group Therapy, Case Management, Child and Adolescent Services",True,2021,Urban,3,25.5,4,False
FAC202100194,NH,Outpatient Clinic,1437.0,59.0,97.0,"Crisis Intervention, Medication Management, Individual Therapy, Substance Abuse Treatment, Group Therapy",False,2021,Urban,7,24.4,5,False
FAC202100195,OH,Outpatient Clinic,1849.0,37.0,101.0,"Case Management, Individual Therapy",True,2021,Suburban,5,50.0,2,False
FAC202100196,SD,Private Practice,745.0,189.0,31.0,"Medication Management, Telehealth Services, Substance Abuse Treatment, Group Therapy, Individual Therapy, Case Management",True,2021,Urban,7,3.9,6,False
FAC202100197,KY,State Mental Hospital,3264.0,69.0,166.0,"Telehealth Services, Case Management, Group Therapy, Medication Management",True,2021,Suburban,1,47.3,4,False
FAC202100198,VT,Veterans Affairs Medical Center,4351.0,83.0,35.0,"Substance Abuse Treatment, Medication Management, Case Management, Child and Adolescent Services, Group Therapy, Telehealth Services, Crisis Intervention",False,2021,Urban,9,52.4,7,True
FAC202100199,NJ,School Based Program,2425.0,21.0,120.0,"Substance Abuse Treatment, Child and Adolescent Services",True,2021,Rural,1,115.5,2,True
FAC202100200,MT,Psychiatric Hospital,3144.0,160.0,207.0,"Group Therapy, Telehealth Services, Case Management",False,2021,Urban,7,19.6,3,False
FAC202100201,NV,State Mental Hospital,1959.0,95.0,31.0,"Telehealth Services, Child and Adolescent Services, Individual Therapy, Case Management, Group Therapy, Medication Management",False,2021,Rural,5,20.6,6,False
FAC202100202,SD,Outpatient Clinic,1265.0,166.0,64.0,"Telehealth Services, Group Therapy, Child and Adolescent Services, Case Management, Individual Therapy, Medication Management",True,2021,Suburban,3,7.6,6,False
FAC202100203,ND,Residential Treatment Center,3702.0,174.0,256.0,"Crisis Intervention, Group Therapy",False,2021,Suburban,2,21.3,2,False
FAC202100204,HI,Psychiatric Hospital,2752.0,47.0,31.0,"Group Therapy, Individual Therapy, Crisis Intervention, Medication Management, Child and Adolescent Services, Telehealth Services",False,2021,Suburban,2,58.6,6,True
FAC202100205,VA,Private Practice,290.0,80.0,154.0,"Individual Therapy, Substance Abuse Treatment, Case Management",True,2021,Suburban,8,3.6,3,False
FAC202100206,MN,Veterans Affairs Medical Center,2771.0,157.0,11.0,"Telehealth Services, Individual Therapy, Case Management, Substance Abuse Treatment, Crisis Intervention, Child and Adolescent Services",False,2021,Urban,1,17.6,6,False
FAC202100207,CT,Community Mental Health Center,1831.0,140.0,4.0,"Child and Adolescent Services, Individual Therapy, Substance Abuse Treatment, Telehealth Services, Crisis Intervention, Medication Management",False,2021,Suburban,5,13.1,6,False
FAC202100208,SC,Community Mental Health Center,1118.0,95.0,154.0,"Individual Therapy, Telehealth Services, Child and Adolescent Services, Medication Management, Substance Abuse Treatment, Group Therapy",False,2021,Suburban,9,11.8,6,False
FAC202100209,CA,School Based Program,2152.0,95.0,137.0,"Medication Management, Case Management, Substance Abuse Treatment, Crisis Intervention",True,2021,Suburban,3,22.7,4,False
FAC202100210,MT,Veterans Affairs Medical Center,1417.0,31.0,16.0,"Individual Therapy, Substance Abuse Treatment",False,2021,Rural,5,45.7,2,False
FAC202100211,MD,Residential Treatment Center,2013.0,149.0,130.0,"Individual Therapy, Crisis Intervention, Group Therapy, Telehealth Services",True,2021,Suburban,5,13.5,4,False
FAC202100212,NJ,Private Practice,2425.0,36.0,45.0,"Case Management, Medication Management",False,2021,Urban,9,67.4,2,True
FAC202100213,NE,Private Practice,2760.0,68.0,154.0,"Case Management, Medication Management, Group Therapy",True,2021,Urban,1,40.6,3,False
FAC202100214,ND,Psychiatric Hospital,2373.0,124.0,125.0,"Group Therapy, Medication Management, Child and Adolescent Services, Substance Abuse Treatment, Individual Therapy, Case Management, Crisis Intervention",False,2021,Urban,7,19.1,7,False
FAC202100215,TX,Community Mental Health Center,2425.0,152.0,197.0,"Individual Therapy, Medication Management, Case Management",False,2021,Urban,11,16.0,3,False
FAC202100216,AR,Residential Treatment Center,4759.0,190.0,165.0,Individual Therapy,False,2021,Suburban,8,25.0,1,False
FAC202100217,MS,School Based Program,2425.0,52.0,199.0,"Individual Therapy, Crisis Intervention, Group Therapy, Case Management, Medication Management, Substance Abuse Treatment",True,2021,Suburban,7,46.6,6,False
FAC202100218,DC,Veterans Affairs Medical Center,2425.0,97.0,117.0,"Child and Adolescent Services, Crisis Intervention",True,2021,Urban,10,25.0,2,False
FAC202100219,ND,Veterans Affairs Medical Center,4972.0,23.0,62.0,"Medication Management, Crisis Intervention",False,2021,Suburban,11,216.2,2,True
FAC202100220,VA,School Based Program,2094.0,138.0,127.0,"Medication Management, Child and Adolescent Services, Substance Abuse Treatment, Case Management, Telehealth Services, Individual Therapy, Crisis Intervention",True,2021,Urban,7,15.2,7,False
FAC202100221,NV,Community Mental Health Center,232.0,178.0,154.0,"Group Therapy, Substance Abuse Treatment, Crisis Intervention, Telehealth Services, Child and Adolescent Services, Individual Therapy, Case Management",True,2021,Urban,11,1.3,7,False
FAC202100222,MI,Private Practice,4798.0,62.0,45.0,"Substance Abuse Treatment, Telehealth Services, Child and Adolescent Services, Medication Management, Group Therapy",False,2021,Urban,9,77.4,5,True
FAC202100223,MS,Private Practice,2425.0,68.0,41.0,"Case Management, Telehealth Services, Substance Abuse Treatment",True,2021,Rural,10,35.7,3,False
FAC202100224,ME,Residential Treatment Center,2136.0,11.0,92.0,"Child and Adolescent Services, Crisis Intervention, Individual Therapy, Substance Abuse Treatment, Telehealth Services, Case Management, Group Therapy",True,2021,Rural,8,194.2,7,True
FAC202100225,UT,State Mental Hospital,2425.0,184.0,12.0,"Child and Adolescent Services, Case Management, Crisis Intervention, Substance Abuse Treatment",True,2021,Suburban,8,13.2,4,False
FAC202100226,SD,Community Mental Health Center,1337.0,12.0,188.0,Group Therapy,True,2021,Suburban,2,111.4,1,True
FAC202100227,OK,Residential Treatment Center,4761.0,7.0,42.0,"Medication Management, Substance Abuse Treatment, Individual Therapy, Crisis Intervention",True,2021,Urban,11,680.1,4,True
FAC202100228,WI,Private Practice,1277.0,138.0,240.0,"Child and Adolescent Services, Telehealth Services, Individual Therapy, Crisis Intervention, Medication Management, Substance Abuse Treatment",False,2021,Rural,4,9.3,6,False
FAC202100229,TN,Outpatient Clinic,877.0,11.0,159.0,"Case Management, Medication Management",True,2021,Rural,1,79.7,2,True
FAC202100230,AR,Veterans Affairs Medical Center,1737.0,123.0,13.0,"Telehealth Services, Medication Management, Substance Abuse Treatment, Child and Adolescent Services, Group Therapy, Case Management, Crisis Intervention",True,2021,Urban,4,14.1,7,False
FAC202100231,NE,Community Mental Health Center,3522.0,8.0,69.0,"Crisis Intervention, Child and Adolescent Services, Case Management",True,2021,Urban,10,440.2,3,True
FAC202100232,HI,Psychiatric Hospital,1919.0,110.0,218.0,"Medication Management, Crisis Intervention, Substance Abuse Treatment",False,2021,Suburban,8,17.4,3,False
FAC202100233,OK,Psychiatric Hospital,681.0,95.0,270.0,"Substance Abuse Treatment, Telehealth Services, Medication Management, Crisis Intervention",True,2021,Suburban,3,7.2,4,False
FAC202100234,NV,State Mental Hospital,1424.0,168.0,183.0,"Telehealth Services, Substance Abuse Treatment, Child and Adolescent Services, Case Management, Crisis Intervention",False,2021,Suburban,8,8.5,5,False
FAC202100235,VT,Residential Treatment Center,3030.0,26.0,104.0,Child and Adolescent Services,True,2021,Suburban,11,116.5,1,True
FAC202100236,MO,State Mental Hospital,1653.0,95.0,0.0,"Medication Management, Substance Abuse Treatment, Child and Adolescent Services, Case Management, Crisis Intervention, Group Therapy",False,2021,Suburban,7,17.4,6,False
FAC202100237,LA,Community Mental Health Center,4824.0,99.0,21.0,"Group Therapy, Telehealth Services, Case Management, Crisis Intervention, Individual Therapy",False,2021,Rural,5,48.7,5,False
FAC202100238,DE,School Based Program,687.0,37.0,154.0,"Crisis Intervention, Substance Abuse Treatment, Child and Adolescent Services, Case Management, Individual Therapy",True,2021,Rural,6,18.6,5,False
FAC202100239,ME,Private Practice,4882.0,197.0,154.0,"Telehealth Services, Medication Management",False,2021,Rural,1,24.8,2,False
FAC202100240,ID,Veterans Affairs Medical Center,619.0,125.0,196.0,Child and Adolescent Services,False,2021,Urban,6,5.0,1,False
FAC202100241,NC,Community Mental Health Center,3836.0,66.0,170.0,"Child and Adolescent Services, Substance Abuse Treatment, Individual Therapy, Medication Management, Telehealth Services, Group Therapy, Crisis Intervention",False,2021,Rural,2,58.1,7,True
FAC202100242,DC,Private Practice,2425.0,97.0,230.0,"Crisis Intervention, Substance Abuse Treatment",False,2021,Rural,7,25.0,2,False
FAC202100243,OH,Psychiatric Hospital,2425.0,33.0,86.0,"Substance Abuse Treatment, Telehealth Services, Individual Therapy, Crisis Intervention",False,2021,Rural,5,73.5,4,True
FAC202100244,SC,State Mental Hospital,4796.0,137.0,30.0,"Individual Therapy, Substance Abuse Treatment",True,2021,Rural,10,35.0,2,False
FAC202100245,WV,Psychiatric Hospital,1118.0,179.0,90.0,"Individual Therapy, Substance Abuse Treatment, Child and Adolescent Services, Crisis Intervention, Telehealth Services",True,2021,Urban,12,6.2,5,False
FAC202100246,WY,State Mental Hospital,992.0,63.0,172.0,"Individual Therapy, Telehealth Services, Crisis Intervention, Case Management, Medication Management",False,2021,Suburban,6,15.7,5,False
FAC202100247,HI,Veterans Affairs Medical Center,2408.0,146.0,69.0,Child and Adolescent Services,True,2021,Rural,1,16.5,1,False
FAC202100248,AL,Psychiatric Hospital,2626.0,122.0,40.0,Group Therapy,False,2021,Suburban,4,21.5,1,False
FAC202100249,LA,School Based Program,2248.0,118.0,38.0,"Crisis Intervention, Medication Management, Telehealth Services, Case Management, Child and Adolescent Services, Group Therapy",True,2021,Urban,1,19.1,6,False
FAC202100250,RI,Veterans Affairs Medical Center,804.0,31.0,7.0,"Child and Adolescent Services, Telehealth Services",True,2021,Urban,7,25.9,2,False
FAC202100251,OK,Psychiatric Hospital,4373.0,95.0,88.0,"Case Management, Medication Management, Group Therapy, Substance Abuse Treatment, Telehealth Services",True,2021,Suburban,3,46.0,5,False
FAC202100252,TN,School Based Program,4131.0,106.0,212.0,"Individual Therapy, Telehealth Services, Case Management, Crisis Intervention, Group Therapy, Substance Abuse Treatment",False,2021,Suburban,12,39.0,6,False
FAC202100253,IN,Veterans Affairs Medical Center,1315.0,95.0,63.0,"Telehealth Services, Medication Management",True,2021,Rural,12,13.8,2,False
FAC202100254,NV,School Based Program,3356.0,8.0,25.0,"Individual Therapy, Child and Adolescent Services, Medication Management, Case Management, Group Therapy, Telehealth Services, Substance Abuse Treatment",False,2021,Rural,3,419.5,7,True
FAC202100255,DC,Veterans Affairs Medical Center,2425.0,129.0,277.0,Telehealth Services,True,2021,Suburban,9,18.8,1,False
FAC202100256,ME,Outpatient Clinic,1676.0,9.0,154.0,"Group Therapy, Child and Adolescent Services, Case Management, Telehealth Services",False,2021,Rural,11,186.2,4,True
FAC202100257,VT,Outpatient Clinic,2702.0,187.0,45.0,"Case Management, Substance Abuse Treatment, Telehealth Services, Crisis Intervention",False,2021,Urban,7,14.4,4,False
FAC202100258,DC,Community Mental Health Center,758.0,12.0,154.0,"Crisis Intervention, Substance Abuse Treatment, Case Management, Group Therapy",False,2021,Rural,5,63.2,4,True
FAC202100259,MD,Outpatient Clinic,4684.0,100.0,48.0,"Case Management, Medication Management, Telehealth Services, Crisis Intervention",True,2021,Urban,1,46.8,4,False
FAC202100260,AR,State Mental Hospital,2949.0,123.0,284.0,"Medication Management, Individual Therapy, Crisis Intervention",True,2021,Suburban,9,24.0,3,False
FAC202100261,GA,Community Mental Health Center,2087.0,95.0,154.0,Individual Therapy,True,2021,Rural,6,22.0,1,False
FAC202100262,ND,Veterans Affairs Medical Center,153.0,64.0,164.0,"Group Therapy, Telehealth Services",False,2021,Rural,11,2.4,2,False
FAC202100263,KY,State Mental Hospital,1800.0,178.0,75.0,"Telehealth Services, Individual Therapy, Medication Management, Case Management",True,2021,Rural,4,10.1,4,False
FAC202100264,LA,Residential Treatment Center,543.0,95.0,154.0,"Individual Therapy, Medication Management, Child and Adolescent Services, Case Management, Substance Abuse Treatment",False,2021,Suburban,5,5.7,5,False
FAC202100265,MO,Private Practice,4833.0,197.0,241.0,"Case Management, Child and Adolescent Services, Crisis Intervention, Group Therapy, Telehealth Services, Substance Abuse Treatment, Individual Therapy",True,2021,Urban,5,24.5,7,False
FAC202100266,AR,Residential Treatment Center,4920.0,14.0,154.0,"Individual Therapy, Case Management, Crisis Intervention, Group Therapy, Substance Abuse Treatment",True,2021,Rural,10,351.4,5,True
FAC202100267,NC,Outpatient Clinic,2021.0,95.0,192.0,"Individual Therapy, Crisis Intervention, Group Therapy, Telehealth Services, Substance Abuse Treatment, Case Management",False,2021,Urban,6,21.3,6,False
FAC202100268,LA,Outpatient Clinic,3688.0,133.0,230.0,"Medication Management, Individual Therapy, Case Management, Substance Abuse Treatment, Child and Adolescent Services, Group Therapy",True,2021,Rural,11,27.7,6,False
FAC202100269,WA,Psychiatric Hospital,543.0,180.0,213.0,"Child and Adolescent Services, Substance Abuse Treatment, Individual Therapy, Case Management",False,2021,Suburban,1,3.0,4,False
FAC202100270,IN,Psychiatric Hospital,1043.0,123.0,27.0,Case Management,False,2021,Urban,9,8.5,1,False
FAC202100271,LA,Veterans Affairs Medical Center,2425.0,32.0,275.0,"Child and Adolescent Services, Crisis Intervention, Individual Therapy, Medication Management, Substance Abuse Treatment, Group Therapy, Case Management",False,2021,Suburban,12,75.8,7,True
FAC202100272,UT,Community Mental Health Center,2017.0,144.0,154.0,"Child and Adolescent Services, Telehealth Services, Crisis Intervention, Medication Management, Individual Therapy, Case Management",False,2021,Suburban,7,14.0,6,False
FAC202100273,CA,Veterans Affairs Medical Center,3044.0,195.0,182.0,Group Therapy,False,2021,Urban,2,15.6,1,False
FAC202100274,MI,Residential Treatment Center,4617.0,7.0,154.0,Individual Therapy,False,2021,Urban,10,659.6,1,True
FAC202100275,DC,Community Mental Health Center,4234.0,89.0,154.0,"Telehealth Services, Medication Management",True,2021,Rural,8,47.6,2,False
FAC202100276,VA,Psychiatric Hospital,4304.0,28.0,154.0,Substance Abuse Treatment,True,2021,Suburban,2,153.7,1,True
FAC202100277,WI,Private Practice,4287.0,87.0,121.0,"Child and Adolescent Services, Group Therapy, Crisis Intervention, Substance Abuse Treatment",False,2021,Suburban,7,49.3,4,False
FAC202100278,ID,Private Practice,888.0,79.0,290.0,"Telehealth Services, Child and Adolescent Services, Group Therapy, Individual Therapy, Substance Abuse Treatment",True,2021,Suburban,8,11.2,5,False
FAC202100279,IA,Private Practice,4992.0,83.0,11.0,"Substance Abuse Treatment, Telehealth Services, Case Management, Crisis Intervention, Group Therapy, Child and Adolescent Services, Individual Therapy",True,2021,Urban,9,60.1,7,True
FAC202100280,AZ,School Based Program,2425.0,81.0,178.0,"Case Management, Crisis Intervention, Individual Therapy, Substance Abuse Treatment, Child and Adolescent Services, Group Therapy",True,2021,Urban,8,29.9,6,False
FAC202100281,RI,Private Practice,3245.0,9.0,154.0,"Medication Management, Individual Therapy, Crisis Intervention, Child and Adolescent Services, Group Therapy, Case Management, Telehealth Services",False,2021,Suburban,8,360.6,7,True
FAC202100282,CT,Outpatient Clinic,1376.0,21.0,199.0,"Substance Abuse Treatment, Telehealth Services, Case Management, Individual Therapy, Group Therapy, Medication Management, Crisis Intervention",True,2021,Suburban,3,65.5,7,True
FAC202100283,NJ,School Based Program,1141.0,95.0,39.0,"Medication Management, Telehealth Services, Substance Abuse Treatment",False,2021,Urban,8,12.0,3,False
FAC202100284,OR,Psychiatric Hospital,1230.0,70.0,6.0,"Child and Adolescent Services, Crisis Intervention, Substance Abuse Treatment, Case Management, Medication Management, Individual Therapy",False,2021,Suburban,4,17.6,6,False
FAC202100285,AR,Outpatient Clinic,1932.0,95.0,15.0,"Substance Abuse Treatment, Individual Therapy, Case Management, Group Therapy, Medication Management",True,2021,Suburban,11,20.3,5,False
FAC202100286,MA,Private Practice,4446.0,95.0,22.0,"Individual Therapy, Crisis Intervention, Telehealth Services, Substance Abuse Treatment, Medication Management, Case Management",True,2021,Suburban,5,46.8,6,False
FAC202100287,CA,State Mental Hospital,4327.0,26.0,249.0,"Individual Therapy, Case Management, Medication Management, Crisis Intervention, Group Therapy",False,2021,Suburban,1,166.4,5,True
FAC202100288,WY,Veterans Affairs Medical Center,2425.0,95.0,103.0,"Case Management, Group Therapy",False,2021,Suburban,9,25.5,2,False
FAC202100289,WA,State Mental Hospital,4067.0,198.0,154.0,"Telehealth Services, Case Management",True,2021,Suburban,8,20.5,2,False
FAC202100290,OH,Residential Treatment Center,2726.0,13.0,154.0,"Individual Therapy, Group Therapy, Case Management, Crisis Intervention, Substance Abuse Treatment",False,2021,Urban,4,209.7,5,True
FAC202100291,AK,Community Mental Health Center,4304.0,138.0,241.0,"Substance Abuse Treatment, Child and Adolescent Services, Medication Management",True,2021,Urban,4,31.2,3,False
FAC202100292,SC,Community Mental Health Center,117.0,6.0,114.0,"Telehealth Services, Child and Adolescent Services, Case Management",True,2021,Rural,12,19.5,3,False
FAC202100293,NE,Community Mental Health Center,2355.0,45.0,225.0,Case Management,False,2021,Rural,11,52.3,1,True
FAC202100294,HI,Residential Treatment Center,2425.0,67.0,154.0,"Case Management, Substance Abuse Treatment, Telehealth Services, Individual Therapy, Medication Management",False,2021,Urban,8,36.2,5,False
FAC202100295,NY,Residential Treatment Center,2425.0,163.0,113.0,"Telehealth Services, Crisis Intervention, Substance Abuse Treatment, Case Management, Individual Therapy, Child and Adolescent Services, Group Therapy",True,2021,Rural,12,14.9,7,False
FAC202100296,CA,School Based Program,3297.0,131.0,51.0,Individual Therapy,False,2021,Suburban,1,25.2,1,False
FAC202100297,LA,Private Practice,2910.0,190.0,264.0,"Substance Abuse Treatment, Crisis Intervention, Individual Therapy",True,2021,Suburban,2,15.3,3,False
FAC202100298,NC,State Mental Hospital,4206.0,66.0,235.0,"Individual Therapy, Group Therapy, Child and Adolescent Services, Telehealth Services, Substance Abuse Treatment, Case Management, Medication Management",False,2021,Suburban,2,63.7,7,True
FAC202100299,ME,Community Mental Health Center,1679.0,111.0,103.0,Individual Therapy,True,2021,Rural,12,15.1,1,False
FAC202100300,KS,Veterans Affairs Medical Center,3596.0,6.0,181.0,"Crisis Intervention, Case Management, Telehealth Services, Individual Therapy, Medication Management, Group Therapy, Child and Adolescent Services",True,2021,Rural,3,599.3,7,True
FAC202100301,PA,School Based Program,1572.0,147.0,154.0,"Case Management, Child and Adolescent Services, Individual Therapy, Substance Abuse Treatment, Medication Management",False,2021,Rural,7,10.7,5,False
FAC202100302,MA,Residential Treatment Center,4837.0,17.0,154.0,"Medication Management, Substance Abuse Treatment, Individual Therapy",False,2021,Rural,6,284.5,3,True
FAC202100303,MA,Residential Treatment Center,2334.0,9.0,30.0,"Substance Abuse Treatment, Telehealth Services, Crisis Intervention, Child and Adolescent Services, Individual Therapy, Medication Management, Group Therapy",False,2021,Rural,8,259.3,7,True
FAC202100304,DE,School Based Program,3759.0,95.0,9.0,"Group Therapy, Medication Management, Child and Adolescent Services, Substance Abuse Treatment",False,2021,Suburban,2,39.6,4,False
FAC202100305,IA,Community Mental Health Center,1569.0,118.0,154.0,"Child and Adolescent Services, Case Management, Crisis Intervention",True,2021,Suburban,6,13.3,3,False
FAC202100306,FL,Private Practice,180.0,159.0,154.0,Individual Therapy,False,2021,Rural,8,1.1,1,False
FAC202100307,WV,Outpatient Clinic,2325.0,95.0,154.0,"Child and Adolescent Services, Telehealth Services, Individual Therapy, Case Management, Substance Abuse Treatment, Crisis Intervention",False,2021,Urban,3,24.5,6,False
FAC202100308,ND,State Mental Hospital,3773.0,62.0,132.0,Group Therapy,False,2021,Suburban,1,60.9,1,True
FAC202100309,WV,School Based Program,439.0,68.0,178.0,"Telehealth Services, Child and Adolescent Services",False,2021,Urban,1,6.5,2,False
FAC202100310,DC,State Mental Hospital,2184.0,18.0,77.0,Case Management,True,2021,Urban,4,121.3,1,True
FAC202100311,PA,School Based Program,4758.0,111.0,154.0,"Substance Abuse Treatment, Telehealth Services, Medication Management, Child and Adolescent Services, Individual Therapy, Crisis Intervention, Case Management",True,2021,Urban,1,42.9,7,False
FAC202100312,IL,Private Practice,3988.0,179.0,105.0,"Substance Abuse Treatment, Medication Management, Telehealth Services, Individual Therapy",False,2021,Urban,5,22.3,4,False
FAC202100313,SD,Outpatient Clinic,2164.0,32.0,129.0,"Child and Adolescent Services, Medication Management, Individual Therapy",True,2021,Suburban,8,67.6,3,True
FAC202100314,MI,Community Mental Health Center,2425.0,14.0,96.0,"Crisis Intervention, Individual Therapy, Substance Abuse Treatment, Medication Management, Group Therapy",False,2021,Urban,1,173.2,5,True
FAC202100315,MD,Psychiatric Hospital,800.0,22.0,92.0,"Substance Abuse Treatment, Medication Management, Individual Therapy, Crisis Intervention, Child and Adolescent Services, Group Therapy, Case Management",False,2021,Urban,9,36.4,7,False
FAC202100316,TX,Private Practice,4929.0,34.0,154.0,"Case Management, Telehealth Services, Child and Adolescent Services, Crisis Intervention, Individual Therapy, Group Therapy, Medication Management",False,2021,Rural,11,145.0,7,True
FAC202100317,KY,Psychiatric Hospital,4339.0,68.0,154.0,"Case Management, Substance Abuse Treatment, Crisis Intervention",False,2021,Suburban,9,63.8,3,True
FAC202100318,MI,Community Mental Health Center,2425.0,19.0,154.0,"Medication Management, Crisis Intervention, Individual Therapy, Child and Adolescent Services, Substance Abuse Treatment, Case Management, Telehealth Services",True,2021,Rural,7,127.6,7,True
FAC202100319,KS,Outpatient Clinic,4397.0,170.0,125.0,"Individual Therapy, Telehealth Services, Group Therapy, Substance Abuse Treatment",True,2021,Urban,10,25.9,4,False
FAC202100320,TN,Veterans Affairs Medical Center,987.0,64.0,188.0,Telehealth Services,True,2021,Urban,5,15.4,1,False
FAC202100321,VA,School Based Program,1456.0,81.0,238.0,"Medication Management, Substance Abuse Treatment, Crisis Intervention",True,2021,Suburban,12,18.0,3,False
FAC202100322,MN,Psychiatric Hospital,2425.0,60.0,154.0,"Child and Adolescent Services, Telehealth Services, Group Therapy, Case Management, Substance Abuse Treatment",True,2021,Urban,1,40.4,5,False
FAC202100323,MA,Private Practice,1640.0,146.0,121.0,"Telehealth Services, Case Management, Substance Abuse Treatment",True,2021,Urban,11,11.2,3,False
FAC202100324,NM,School Based Program,2425.0,145.0,278.0,"Child and Adolescent Services, Individual Therapy, Group Therapy, Medication Management, Case Management",True,2021,Urban,11,16.7,5,False
FAC202100325,FL,Veterans Affairs Medical Center,3143.0,185.0,154.0,"Individual Therapy, Substance Abuse Treatment, Group Therapy",True,2021,Rural,10,17.0,3,False
