facility_id,state,facility_type,patients_served,staff_count,bed_count,services,accepts_insurance,year,urban_rural,operating_months,patients_per_staff,num_services,is_overburdened
FAC202200157,PA,School Based Program,721.0,120.0,222.0,Case Management,False,2022,Rural,12,6.0,1,False
FAC202200158,NJ,Residential Treatment Center,872.0,135.0,38.0,"Individual Therapy, Medication Management",False,2022,Rural,2,6.5,2,False
FAC202200159,SC,Veterans Affairs Medical Center,4331.0,154.0,246.0,"Child and Adolescent Services, Medication Management, Substance Abuse Treatment, Crisis Intervention, Telehealth Services",True,2022,Urban,4,28.1,5,False
FAC202200160,MA,Outpatient Clinic,1721.0,146.0,19.0,"Child and Adolescent Services, Case Management, Substance Abuse Treatment",True,2022,Rural,1,11.8,3,False
FAC202200161,MI,Private Practice,1470.0,77.0,162.0,"Crisis Intervention, Medication Management, Individual Therapy, Group Therapy, Telehealth Services",True,2022,Urban,11,19.1,5,False
FAC202200162,AZ,Community Mental Health Center,4809.0,112.0,190.0,"Telehealth Services, Crisis Intervention",True,2022,Suburban,11,42.9,2,False
FAC202200163,WA,Residential Treatment Center,4464.0,69.0,259.0,Group Therapy,True,2022,Urban,1,64.7,1,True
FAC202200164,SC,Psychiatric Hospital,3866.0,129.0,9.0,"Crisis Intervention, Group Therapy",True,2022,Urban,4,30.0,2,False
FAC202200165,KY,Private Practice,4918.0,146.0,152.0,"Telehealth Services, Child and Adolescent Services, Group Therapy, Crisis Intervention, Individual Therapy",True,2022,Urban,1,33.7,5,False
FAC202200166,TX,Psychiatric Hospital,1766.0,100.0,7.0,"Crisis Intervention, Child and Adolescent Services, Substance Abuse Treatment",False,2022,Suburban,5,17.7,3,False
FAC202200167,NH,Residential Treatment Center,4001.0,172.0,127.0,"Group Therapy, Case Management, Crisis Intervention, Individual Therapy, Child and Adolescent Services, Substance Abuse Treatment",True,2022,Rural,2,23.3,6,False
FAC202200168,AL,Outpatient Clinic,3830.0,151.0,136.0,"Medication Management, Crisis Intervention, Substance Abuse Treatment, Individual Therapy",True,2022,Suburban,1,25.4,4,False
FAC202200169,CO,Residential Treatment Center,2500.0,115.0,52.0,"Medication Management, Child and Adolescent Services, Group Therapy",False,2022,Suburban,5,21.7,3,False
FAC202200170,ME,Private Practice,50.0,149.0,75.0,"Child and Adolescent Services, Group Therapy, Medication Management, Substance Abuse Treatment",False,2022,Urban,12,0.3,4,False
FAC202200171,NE,Psychiatric Hospital,1213.0,120.0,39.0,"Crisis Intervention, Case Management, Telehealth Services, Child and Adolescent Services, Group Therapy",True,2022,Urban,1,10.1,5,False
FAC202200172,MD,School Based Program,3131.0,31.0,181.0,"Group Therapy, Crisis Intervention",False,2022,Rural,3,101.0,2,True
FAC202200173,AL,Psychiatric Hospital,3653.0,128.0,250.0,Medication Management,False,2022,Urban,6,28.5,1,False
FAC202200174,VT,School Based Program,4637.0,51.0,254.0,Group Therapy,False,2022,Suburban,10,90.9,1,True
FAC202200175,KY,Veterans Affairs Medical Center,2659.0,100.0,152.0,"Substance Abuse Treatment, Medication Management, Case Management, Crisis Intervention, Individual Therapy, Telehealth Services, Group Therapy",True,2022,Urban,1,26.6,7,False
FAC202200176,RI,State Mental Hospital,1978.0,134.0,285.0,"Crisis Intervention, Case Management, Medication Management, Individual Therapy, Group Therapy",True,2022,Urban,10,14.8,5,False
FAC202200177,SC,School Based Program,2500.0,39.0,69.0,Medication Management,False,2022,Urban,12,64.1,1,True
FAC202200178,OK,Veterans Affairs Medical Center,2185.0,77.0,152.0,"Telehealth Services, Child and Adolescent Services",False,2022,Rural,7,28.4,2,False
FAC202200179,VA,School Based Program,1350.0,179.0,203.0,"Crisis Intervention, Group Therapy",False,2022,Suburban,2,7.5,2,False
FAC202200180,WI,Residential Treatment Center,2295.0,97.0,178.0,"Medication Management, Group Therapy, Case Management, Telehealth Services",False,2022,Suburban,11,23.7,4,False
FAC202200181,OH,Psychiatric Hospital,4045.0,102.0,191.0,"Individual Therapy, Case Management, Group Therapy, Crisis Intervention, Child and Adolescent Services",False,2022,Suburban,10,39.7,5,False
FAC202200182,CO,Outpatient Clinic,2270.0,82.0,217.0,"Individual Therapy, Medication Management, Child and Adolescent Services, Substance Abuse Treatment",False,2022,Urban,9,27.7,4,False
FAC202200183,KY,State Mental Hospital,4090.0,198.0,122.0,"Child and Adolescent Services, Medication Management, Substance Abuse Treatment, Crisis Intervention, Individual Therapy",False,2022,Rural,3,20.7,5,False
FAC202200184,CO,Residential Treatment Center,345.0,90.0,2.0,"Crisis Intervention, Medication Management, Telehealth Services, Case Management, Group Therapy, Substance Abuse Treatment",False,2022,Suburban,12,3.8,6,False
FAC202200185,NY,State Mental Hospital,2500.0,133.0,107.0,"Individual Therapy, Case Management, Group Therapy",False,2022,Urban,10,18.8,3,False
FAC202200186,CT,Community Mental Health Center,2001.0,77.0,124.0,Group Therapy,False,2022,Suburban,11,26.0,1,False
FAC202200187,CA,School Based Program,312.0,120.0,41.0,"Crisis Intervention, Child and Adolescent Services, Individual Therapy, Group Therapy, Telehealth Services, Case Management, Medication Management",False,2022,Rural,5,2.6,7,False
FAC202200188,MT,State Mental Hospital,1791.0,160.0,152.0,"Case Management, Crisis Intervention, Substance Abuse Treatment, Telehealth Services, Child and Adolescent Services, Medication Management",False,2022,Urban,12,11.2,6,False
FAC202200189,IL,School Based Program,159.0,33.0,92.0,"Child and Adolescent Services, Case Management, Group Therapy, Crisis Intervention, Individual Therapy",True,2022,Urban,1,4.8,5,False
FAC202200190,MI,State Mental Hospital,4810.0,132.0,276.0,"Crisis Intervention, Substance Abuse Treatment",True,2022,Suburban,6,36.4,2,False
FAC202200191,IA,Residential Treatment Center,1057.0,100.0,211.0,"Crisis Intervention, Group Therapy, Case Management",False,2022,Rural,6,10.6,3,False
FAC202200192,MD,State Mental Hospital,825.0,53.0,162.0,"Group Therapy, Child and Adolescent Services, Substance Abuse Treatment",True,2022,Urban,11,15.6,3,False
FAC202200193,MI,State Mental Hospital,1783.0,197.0,173.0,"Medication Management, Substance Abuse Treatment, Individual Therapy, Crisis Intervention, Telehealth Services, Child and Adolescent Services, Case Management",True,2022,Rural,11,9.1,7,False
FAC202200194,NY,Veterans Affairs Medical Center,2500.0,53.0,101.0,"Medication Management, Telehealth Services, Crisis Intervention",True,2022,Urban,3,47.2,3,False
FAC202200195,CA,Outpatient Clinic,1494.0,101.0,246.0,"Group Therapy, Telehealth Services, Child and Adolescent Services, Case Management, Substance Abuse Treatment",False,2022,Suburban,4,14.8,5,False
FAC202200196,MO,Residential Treatment Center,2500.0,71.0,128.0,"Individual Therapy, Medication Management, Group Therapy, Substance Abuse Treatment, Telehealth Services",False,2022,Rural,12,35.2,5,False
FAC202200197,NM,Community Mental Health Center,3741.0,100.0,285.0,"Group Therapy, Telehealth Services, Medication Management, Case Management",False,2022,Suburban,7,37.4,4,False
FAC202200198,MT,Psychiatric Hospital,2969.0,155.0,293.0,"Case Management, Group Therapy, Medication Management, Individual Therapy, Telehealth Services",False,2022,Suburban,2,19.2,5,False
FAC202200199,GA,Residential Treatment Center,796.0,163.0,152.0,"Medication Management, Child and Adolescent Services, Crisis Intervention",False,2022,Rural,3,4.9,3,False
FAC202200200,AK,School Based Program,618.0,82.0,8.0,Group Therapy,False,2022,Rural,1,7.5,1,False
FAC202200201,CO,Outpatient Clinic,1483.0,61.0,252.0,"Group Therapy, Child and Adolescent Services, Individual Therapy, Case Management, Crisis Intervention, Substance Abuse Treatment, Telehealth Services",True,2022,Urban,6,24.3,7,False
FAC202200202,LA,Residential Treatment Center,4591.0,115.0,102.0,"Crisis Intervention, Case Management, Child and Adolescent Services, Individual Therapy, Telehealth Services, Group Therapy",True,2022,Urban,2,39.9,6,False
FAC202200203,MD,Community Mental Health Center,1185.0,173.0,28.0,"Case Management, Medication Management, Substance Abuse Treatment",False,2022,Rural,8,6.8,3,False
FAC202200204,MI,Community Mental Health Center,2500.0,168.0,49.0,"Individual Therapy, Child and Adolescent Services, Telehealth Services",False,2022,Suburban,4,14.9,3,False
FAC202200205,IL,State Mental Hospital,2217.0,8.0,67.0,"Substance Abuse Treatment, Medication Management, Individual Therapy, Group Therapy, Case Management",False,2022,Rural,10,277.1,5,True
FAC202200206,WA,State Mental Hospital,2500.0,30.0,7.0,"Substance Abuse Treatment, Individual Therapy, Telehealth Services",False,2022,Urban,8,83.3,3,True
FAC202200207,WY,Community Mental Health Center,4982.0,130.0,226.0,"Individual Therapy, Case Management, Child and Adolescent Services, Medication Management, Group Therapy",True,2022,Suburban,9,38.3,5,False
FAC202200208,TX,Veterans Affairs Medical Center,251.0,167.0,43.0,"Crisis Intervention, Individual Therapy, Group Therapy, Telehealth Services, Child and Adolescent Services, Substance Abuse Treatment",False,2022,Urban,11,1.5,6,False
FAC202200209,NH,School Based Program,3627.0,106.0,184.0,"Crisis Intervention, Medication Management",True,2022,Urban,5,34.2,2,False
FAC202200210,SD,State Mental Hospital,2794.0,9.0,105.0,"Group Therapy, Child and Adolescent Services, Substance Abuse Treatment, Telehealth Services, Individual Therapy, Crisis Intervention",True,2022,Suburban,7,310.4,6,True
FAC202200211,AZ,Psychiatric Hospital,2396.0,6.0,7.0,"Child and Adolescent Services, Individual Therapy, Case Management",False,2022,Suburban,10,399.3,3,True
FAC202200212,NM,Veterans Affairs Medical Center,2500.0,100.0,152.0,"Case Management, Telehealth Services, Group Therapy, Child and Adolescent Services, Crisis Intervention, Individual Therapy, Medication Management",True,2022,Urban,5,25.0,7,False
FAC202200213,NH,Private Practice,324.0,7.0,14.0,"Group Therapy, Crisis Intervention, Case Management",True,2022,Suburban,9,46.3,3,False
FAC202200214,NM,State Mental Hospital,1325.0,100.0,172.0,"Child and Adolescent Services, Medication Management, Crisis Intervention, Group Therapy, Individual Therapy",True,2022,Urban,8,13.2,5,False
FAC202200215,OH,State Mental Hospital,4919.0,88.0,231.0,"Child and Adolescent Services, Medication Management, Telehealth Services, Individual Therapy",True,2022,Urban,3,55.9,4,True
FAC202200216,NJ,Outpatient Clinic,1820.0,183.0,107.0,"Medication Management, Individual Therapy, Group Therapy",False,2022,Urban,9,9.9,3,False
FAC202200217,CA,Community Mental Health Center,4924.0,100.0,85.0,"Case Management, Medication Management, Substance Abuse Treatment, Crisis Intervention",False,2022,Urban,11,49.2,4,False
FAC202200218,MO,School Based Program,3554.0,44.0,152.0,"Substance Abuse Treatment, Individual Therapy",False,2022,Suburban,7,80.8,2,True
FAC202200219,SD,Psychiatric Hospital,3303.0,144.0,234.0,"Substance Abuse Treatment, Child and Adolescent Services, Telehealth Services",False,2022,Urban,7,22.9,3,False
FAC202200220,ND,Outpatient Clinic,4416.0,185.0,152.0,"Child and Adolescent Services, Telehealth Services, Medication Management, Crisis Intervention",False,2022,Urban,7,23.9,4,False
FAC202200221,OK,State Mental Hospital,2500.0,101.0,234.0,"Group Therapy, Substance Abuse Treatment, Child and Adolescent Services, Medication Management, Crisis Intervention, Telehealth Services, Case Management",True,2022,Rural,9,24.8,7,False
FAC202200222,GA,Outpatient Clinic,4871.0,153.0,80.0,"Individual Therapy, Medication Management, Crisis Intervention, Group Therapy, Telehealth Services, Child and Adolescent Services",True,2022,Urban,1,31.8,6,False
FAC202200223,FL,Private Practice,1461.0,124.0,43.0,Medication Management,False,2022,Urban,6,11.8,1,False
FAC202200224,CT,Community Mental Health Center,3687.0,35.0,152.0,Individual Therapy,False,2022,Rural,10,105.3,1,True
FAC202200225,VA,Psychiatric Hospital,1093.0,142.0,281.0,"Telehealth Services, Medication Management, Case Management, Child and Adolescent Services, Crisis Intervention",True,2022,Suburban,6,7.7,5,False
FAC202200226,OK,Residential Treatment Center,2500.0,111.0,174.0,"Medication Management, Group Therapy, Child and Adolescent Services, Individual Therapy",False,2022,Suburban,8,22.5,4,False
FAC202200227,LA,Outpatient Clinic,2070.0,25.0,152.0,"Case Management, Telehealth Services, Medication Management, Child and Adolescent Services",True,2022,Rural,5,82.8,4,True
FAC202200228,TN,Community Mental Health Center,740.0,22.0,81.0,"Substance Abuse Treatment, Telehealth Services, Child and Adolescent Services, Individual Therapy, Case Management, Crisis Intervention, Medication Management",True,2022,Rural,9,33.6,7,False
FAC202200229,RI,Community Mental Health Center,4943.0,100.0,274.0,"Case Management, Substance Abuse Treatment, Group Therapy, Medication Management, Telehealth Services, Individual Therapy",True,2022,Rural,1,49.4,6,False
FAC202200230,MD,Community Mental Health Center,3653.0,100.0,80.0,"Individual Therapy, Substance Abuse Treatment, Crisis Intervention",False,2022,Suburban,8,36.5,3,False
FAC202200231,DC,Residential Treatment Center,2896.0,107.0,146.0,"Group Therapy, Individual Therapy, Substance Abuse Treatment",False,2022,Suburban,5,27.1,3,False
FAC202200232,OR,Private Practice,4087.0,38.0,59.0,"Group Therapy, Child and Adolescent Services, Individual Therapy, Case Management, Substance Abuse Treatment, Medication Management",True,2022,Urban,5,107.6,6,True
FAC202200233,OH,School Based Program,536.0,26.0,164.0,"Telehealth Services, Substance Abuse Treatment, Group Therapy, Individual Therapy, Crisis Intervention, Medication Management, Child and Adolescent Services",False,2022,Rural,2,20.6,7,False
FAC202200234,WI,Private Practice,2500.0,102.0,269.0,"Group Therapy, Child and Adolescent Services, Case Management, Substance Abuse Treatment, Medication Management",True,2022,Suburban,12,24.5,5,False
FAC202200235,ND,Outpatient Clinic,1863.0,100.0,275.0,"Medication Management, Substance Abuse Treatment, Child and Adolescent Services, Case Management",False,2022,Urban,5,18.6,4,False
FAC202200236,HI,Veterans Affairs Medical Center,2484.0,27.0,163.0,"Child and Adolescent Services, Group Therapy",False,2022,Rural,3,92.0,2,True
FAC202200237,FL,Residential Treatment Center,2673.0,182.0,117.0,"Child and Adolescent Services, Group Therapy, Medication Management, Individual Therapy, Case Management",True,2022,Suburban,11,14.7,5,False
FAC202200238,ME,Outpatient Clinic,3777.0,163.0,152.0,"Group Therapy, Medication Management, Case Management",False,2022,Suburban,10,23.2,3,False
FAC202200239,KS,Community Mental Health Center,1796.0,102.0,152.0,Child and Adolescent Services,False,2022,Suburban,12,17.6,1,False
FAC202200240,CA,Psychiatric Hospital,3573.0,81.0,152.0,Group Therapy,False,2022,Suburban,8,44.1,1,False
FAC202200241,NC,Private Practice,885.0,127.0,175.0,"Substance Abuse Treatment, Crisis Intervention, Telehealth Services",True,2022,Rural,6,7.0,3,False
FAC202200242,HI,State Mental Hospital,279.0,188.0,158.0,"Case Management, Telehealth Services",True,2022,Rural,3,1.5,2,False
FAC202200243,PA,School Based Program,2461.0,150.0,152.0,"Individual Therapy, Case Management, Child and Adolescent Services, Medication Management, Group Therapy, Telehealth Services, Substance Abuse Treatment",False,2022,Rural,11,16.4,7,False
FAC202200244,NJ,Private Practice,1810.0,100.0,152.0,"Individual Therapy, Telehealth Services, Crisis Intervention, Medication Management, Case Management, Substance Abuse Treatment",False,2022,Rural,11,18.1,6,False
FAC202200245,ND,Veterans Affairs Medical Center,2500.0,50.0,172.0,"Group Therapy, Medication Management, Individual Therapy, Crisis Intervention, Telehealth Services, Child and Adolescent Services, Substance Abuse Treatment",False,2022,Suburban,9,50.0,7,False
FAC202200246,MO,Veterans Affairs Medical Center,94.0,100.0,164.0,"Telehealth Services, Medication Management, Group Therapy",True,2022,Urban,12,0.9,3,False
FAC202200247,WI,School Based Program,236.0,170.0,287.0,"Crisis Intervention, Substance Abuse Treatment, Individual Therapy, Case Management, Group Therapy, Medication Management",False,2022,Rural,8,1.4,6,False
FAC202200248,MD,School Based Program,4512.0,191.0,1.0,"Individual Therapy, Group Therapy, Medication Management, Telehealth Services, Substance Abuse Treatment, Child and Adolescent Services",False,2022,Suburban,9,23.6,6,False
FAC202200249,VA,Residential Treatment Center,4014.0,76.0,20.0,Crisis Intervention,True,2022,Rural,1,52.8,1,True
FAC202200250,ME,Private Practice,1865.0,48.0,84.0,"Crisis Intervention, Child and Adolescent Services",False,2022,Suburban,10,38.9,2,False
FAC202200251,MI,Psychiatric Hospital,3815.0,51.0,74.0,"Group Therapy, Medication Management, Crisis Intervention",False,2022,Suburban,11,74.8,3,True
FAC202200252,CT,School Based Program,2547.0,27.0,49.0,"Telehealth Services, Group Therapy, Child and Adolescent Services",True,2022,Urban,10,94.3,3,True
FAC202200253,ID,Outpatient Clinic,2674.0,22.0,88.0,"Substance Abuse Treatment, Medication Management, Group Therapy, Child and Adolescent Services, Crisis Intervention, Case Management, Individual Therapy",True,2022,Rural,9,121.5,7,True
FAC202200254,NE,School Based Program,1679.0,59.0,94.0,Telehealth Services,False,2022,Rural,7,28.5,1,False
FAC202200255,MT,Community Mental Health Center,1723.0,67.0,6.0,"Crisis Intervention, Group Therapy, Child and Adolescent Services, Telehealth Services",False,2022,Suburban,12,25.7,4,False
FAC202200256,WY,School Based Program,3846.0,170.0,162.0,"Child and Adolescent Services, Medication Management, Individual Therapy, Case Management, Telehealth Services",False,2022,Urban,10,22.6,5,False
FAC202200257,NV,Psychiatric Hospital,2346.0,178.0,109.0,"Medication Management, Individual Therapy, Telehealth Services, Case Management",False,2022,Urban,8,13.2,4,False
FAC202200258,MI,Psychiatric Hospital,4964.0,100.0,177.0,Crisis Intervention,False,2022,Suburban,6,49.6,1,False
FAC202200259,UT,State Mental Hospital,2500.0,22.0,236.0,"Child and Adolescent Services, Group Therapy",False,2022,Suburban,9,113.6,2,True
FAC202200260,SC,Outpatient Clinic,1539.0,143.0,187.0,"Medication Management, Crisis Intervention, Group Therapy, Substance Abuse Treatment, Individual Therapy",False,2022,Urban,2,10.8,5,False
FAC202200261,AZ,Veterans Affairs Medical Center,4470.0,107.0,152.0,"Group Therapy, Case Management, Substance Abuse Treatment, Telehealth Services",False,2022,Rural,12,41.8,4,False
FAC202200262,MD,Private Practice,1661.0,43.0,164.0,"Individual Therapy, Child and Adolescent Services, Case Management, Crisis Intervention, Group Therapy, Substance Abuse Treatment, Telehealth Services",False,2022,Suburban,2,38.6,7,False
FAC202200263,WI,State Mental Hospital,3955.0,199.0,152.0,"Substance Abuse Treatment, Individual Therapy, Crisis Intervention, Case Management, Medication Management, Child and Adolescent Services, Telehealth Services",False,2022,Rural,9,19.9,7,False
FAC202200264,UT,Outpatient Clinic,961.0,105.0,237.0,"Case Management, Medication Management, Group Therapy, Individual Therapy, Telehealth Services, Substance Abuse Treatment, Crisis Intervention",False,2022,Urban,12,9.2,7,False
FAC202200265,NH,Outpatient Clinic,2689.0,103.0,152.0,Case Management,False,2022,Urban,6,26.1,1,False
FAC202200266,AR,Private Practice,2500.0,168.0,55.0,"Case Management, Group Therapy, Child and Adolescent Services",True,2022,Suburban,5,14.9,3,False
FAC202200267,NM,Veterans Affairs Medical Center,3049.0,69.0,122.0,Group Therapy,True,2022,Suburban,1,44.2,1,False
FAC202200268,AZ,Veterans Affairs Medical Center,2500.0,148.0,295.0,"Group Therapy, Substance Abuse Treatment",True,2022,Urban,12,16.9,2,False
FAC202200269,WI,Community Mental Health Center,1240.0,99.0,147.0,"Child and Adolescent Services, Case Management, Telehealth Services, Group Therapy",False,2022,Suburban,10,12.5,4,False
FAC202200270,LA,Psychiatric Hospital,3356.0,56.0,295.0,"Crisis Intervention, Substance Abuse Treatment, Telehealth Services, Group Therapy, Individual Therapy",False,2022,Suburban,10,59.9,5,True
FAC202200271,UT,Community Mental Health Center,1756.0,100.0,152.0,"Medication Management, Case Management, Individual Therapy",True,2022,Suburban,6,17.6,3,False
FAC202200272,HI,Residential Treatment Center,486.0,143.0,200.0,"Crisis Intervention, Substance Abuse Treatment, Medication Management, Telehealth Services",True,2022,Urban,9,3.4,4,False
FAC202200273,WV,Veterans Affairs Medical Center,3642.0,151.0,142.0,"Individual Therapy, Crisis Intervention",True,2022,Rural,3,24.1,2,False
FAC202200274,ND,Veterans Affairs Medical Center,552.0,175.0,123.0,"Crisis Intervention, Individual Therapy",False,2022,Rural,6,3.2,2,False
FAC202200275,UT,Outpatient Clinic,2500.0,99.0,152.0,Crisis Intervention,False,2022,Rural,2,25.3,1,False
FAC202200276,MA,State Mental Hospital,4017.0,68.0,92.0,"Substance Abuse Treatment, Individual Therapy, Case Management, Medication Management, Child and Adolescent Services, Crisis Intervention, Group Therapy",False,2022,Suburban,4,59.1,7,True
FAC202200277,MI,School Based Program,3691.0,161.0,152.0,"Group Therapy, Substance Abuse Treatment, Telehealth Services, Medication Management, Case Management",False,2022,Suburban,8,22.9,5,False
FAC202200278,IN,Outpatient Clinic,2270.0,130.0,182.0,"Substance Abuse Treatment, Group Therapy, Crisis Intervention, Individual Therapy, Medication Management, Telehealth Services, Child and Adolescent Services",True,2022,Rural,2,17.5,7,False
FAC202200279,MO,Outpatient Clinic,3466.0,108.0,76.0,"Medication Management, Individual Therapy, Group Therapy, Telehealth Services",False,2022,Rural,3,32.1,4,False
FAC202200280,SC,State Mental Hospital,2500.0,163.0,121.0,Individual Therapy,True,2022,Suburban,6,15.3,1,False
FAC202200281,TN,Community Mental Health Center,1452.0,162.0,228.0,"Telehealth Services, Individual Therapy, Child and Adolescent Services",True,2022,Rural,7,9.0,3,False
FAC202200282,LA,School Based Program,2146.0,138.0,133.0,Crisis Intervention,True,2022,Rural,4,15.6,1,False
FAC202200283,WV,Psychiatric Hospital,121.0,100.0,249.0,"Individual Therapy, Case Management, Medication Management",False,2022,Urban,1,1.2,3,False
FAC202200284,AR,Outpatient Clinic,872.0,67.0,207.0,"Case Management, Telehealth Services, Crisis Intervention, Child and Adolescent Services, Medication Management, Substance Abuse Treatment",True,2022,Suburban,7,13.0,6,False
FAC202200285,CT,State Mental Hospital,1472.0,102.0,152.0,"Medication Management, Individual Therapy, Substance Abuse Treatment",True,2022,Rural,9,14.4,3,False
FAC202200286,AK,Psychiatric Hospital,676.0,92.0,177.0,"Case Management, Substance Abuse Treatment, Child and Adolescent Services, Group Therapy",False,2022,Rural,1,7.3,4,False
FAC202200287,FL,Residential Treatment Center,2130.0,63.0,38.0,"Medication Management, Group Therapy, Individual Therapy, Child and Adolescent Services, Telehealth Services, Crisis Intervention, Substance Abuse Treatment",False,2022,Suburban,7,33.8,7,False
FAC202200288,MA,Veterans Affairs Medical Center,1087.0,22.0,152.0,Individual Therapy,True,2022,Rural,5,49.4,1,False
FAC202200289,CO,Outpatient Clinic,2328.0,137.0,272.0,Medication Management,True,2022,Urban,5,17.0,1,False
FAC202200290,OR,Veterans Affairs Medical Center,1571.0,100.0,279.0,"Child and Adolescent Services, Substance Abuse Treatment, Medication Management, Individual Therapy",False,2022,Suburban,4,15.7,4,False
FAC202200291,IL,Community Mental Health Center,4436.0,64.0,152.0,"Group Therapy, Medication Management, Telehealth Services, Case Management",True,2022,Urban,11,69.3,4,True
FAC202200292,OR,State Mental Hospital,1306.0,5.0,152.0,"Individual Therapy, Case Management, Group Therapy, Crisis Intervention",False,2022,Suburban,7,261.2,4,True
FAC202200293,CT,Residential Treatment Center,4111.0,83.0,195.0,"Child and Adolescent Services, Substance Abuse Treatment, Group Therapy, Case Management, Medication Management, Telehealth Services",False,2022,Suburban,10,49.5,6,False
FAC202200294,IA,Private Practice,4625.0,107.0,191.0,"Medication Management, Case Management, Child and Adolescent Services, Telehealth Services, Crisis Intervention",True,2022,Rural,7,43.2,5,False
FAC202200295,MA,Residential Treatment Center,587.0,196.0,275.0,"Individual Therapy, Case Management, Group Therapy, Telehealth Services, Child and Adolescent Services",False,2022,Rural,11,3.0,5,False
FAC202200296,SC,Outpatient Clinic,2341.0,130.0,132.0,"Group Therapy, Telehealth Services, Crisis Intervention, Child and Adolescent Services",True,2022,Urban,11,18.0,4,False
FAC202200297,ME,Private Practice,845.0,111.0,143.0,"Case Management, Substance Abuse Treatment, Child and Adolescent Services, Crisis Intervention",False,2022,Urban,3,7.6,4,False
FAC202200298,AK,Psychiatric Hospital,3903.0,165.0,66.0,"Crisis Intervention, Group Therapy, Child and Adolescent Services, Substance Abuse Treatment, Telehealth Services, Case Management, Individual Therapy",False,2022,Urban,9,23.7,7,False
FAC202200299,CT,Community Mental Health Center,1024.0,175.0,152.0,"Group Therapy, Substance Abuse Treatment, Medication Management, Crisis Intervention, Child and Adolescent Services, Telehealth Services, Case Management",True,2022,Rural,5,5.9,7,False
FAC202200300,MN,School Based Program,2550.0,92.0,109.0,"Telehealth Services, Crisis Intervention",False,2022,Urban,10,27.7,2,False
FAC202200301,OH,Private Practice,4142.0,119.0,210.0,"Telehealth Services, Substance Abuse Treatment",False,2022,Urban,2,34.8,2,False
FAC202200302,ME,Outpatient Clinic,2805.0,52.0,213.0,"Group Therapy, Medication Management, Individual Therapy, Telehealth Services",False,2022,Rural,1,53.9,4,True
FAC202200303,UT,Community Mental Health Center,3570.0,119.0,185.0,"Substance Abuse Treatment, Case Management, Crisis Intervention, Group Therapy, Medication Management, Telehealth Services, Individual Therapy",True,2022,Rural,2,30.0,7,False
FAC202200304,NY,Private Practice,2500.0,174.0,157.0,"Child and Adolescent Services, Medication Management, Substance Abuse Treatment",False,2022,Suburban,5,14.4,3,False
FAC202200305,PA,Residential Treatment Center,4659.0,132.0,152.0,"Individual Therapy, Medication Management, Crisis Intervention",True,2022,Suburban,1,35.3,3,False
FAC202200306,NM,Residential Treatment Center,2500.0,66.0,152.0,"Substance Abuse Treatment, Child and Adolescent Services, Individual Therapy, Medication Management",True,2022,Rural,2,37.9,4,False
FAC202200307,MT,Outpatient Clinic,3222.0,66.0,282.0,"Individual Therapy, Telehealth Services, Child and Adolescent Services, Crisis Intervention, Group Therapy",False,2022,Urban,3,48.8,5,False
FAC202200308,LA,Private Practice,4282.0,29.0,152.0,"Group Therapy, Telehealth Services, Individual Therapy, Case Management, Medication Management, Child and Adolescent Services",True,2022,Urban,11,147.7,6,True
FAC202200309,MO,Residential Treatment Center,848.0,176.0,295.0,"Case Management, Telehealth Services, Individual Therapy, Substance Abuse Treatment, Child and Adolescent Services",True,2022,Rural,8,4.8,5,False
FAC202200310,AR,Community Mental Health Center,2500.0,96.0,296.0,"Substance Abuse Treatment, Case Management, Crisis Intervention, Group Therapy, Child and Adolescent Services",True,2022,Suburban,12,26.0,5,False
FAC202200311,TX,State Mental Hospital,4955.0,100.0,238.0,Substance Abuse Treatment,True,2022,Urban,11,49.6,1,False
FAC202200312,KY,Residential Treatment Center,2500.0,139.0,289.0,"Individual Therapy, Medication Management, Child and Adolescent Services, Telehealth Services",False,2022,Suburban,1,18.0,4,False
FAC202200313,MA,Private Practice,2795.0,143.0,1.0,"Medication Management, Telehealth Services",False,2022,Urban,1,19.5,2,False
FAC202200314,ND,Private Practice,2500.0,177.0,31.0,"Individual Therapy, Substance Abuse Treatment, Medication Management, Crisis Intervention, Group Therapy, Telehealth Services, Child and Adolescent Services",False,2022,Rural,8,14.1,7,False
FAC202200315,WI,Residential Treatment Center,4410.0,83.0,152.0,"Substance Abuse Treatment, Child and Adolescent Services, Crisis Intervention",False,2022,Suburban,9,53.1,3,True
FAC202200316,MA,Private Practice,2500.0,100.0,191.0,"Crisis Intervention, Case Management, Individual Therapy, Substance Abuse Treatment, Telehealth Services",False,2022,Suburban,9,25.0,5,False
FAC202200317,NE,State Mental Hospital,2950.0,43.0,152.0,"Substance Abuse Treatment, Child and Adolescent Services",False,2022,Urban,10,68.6,2,True
FAC202200318,NY,Psychiatric Hospital,1516.0,135.0,115.0,Telehealth Services,True,2022,Suburban,1,11.2,1,False
FAC202200319,MT,Residential Treatment Center,3078.0,38.0,16.0,"Telehealth Services, Medication Management, Individual Therapy, Child and Adolescent Services, Group Therapy",False,2022,Urban,2,81.0,5,True
FAC202200320,IN,State Mental Hospital,1450.0,100.0,255.0,"Medication Management, Case Management, Group Therapy, Crisis Intervention, Telehealth Services",True,2022,Urban,10,14.5,5,False
