facility_id,state,facility_type,patients_served,staff_count,bed_count,services,accepts_insurance,year,urban_rural,operating_months,patients_per_staff,num_services,is_overburdened
FAC202000686,MD,Residential Treatment Center,3212.0,59.0,49.0,"Individual Therapy, Group Therapy, Telehealth Services, Crisis Intervention, Medication Management, Child and Adolescent Services, Substance Abuse Treatment",True,2020,Urban,7,54.4,7,True
FAC202000687,SC,Psychiatric Hospital,1233.0,65.0,252.0,"Telehealth Services, Individual Therapy, Substance Abuse Treatment, Case Management, Medication Management, Child and Adolescent Services",False,2020,Urban,7,19.0,6,False
FAC202000688,DC,State Mental Hospital,648.0,136.0,75.0,Case Management,False,2020,Rural,1,4.8,1,False
FAC202000689,LA,Veterans Affairs Medical Center,2577.0,143.0,154.0,"Case Management, Medication Management, Crisis Intervention, Substance Abuse Treatment, Individual Therapy, Child and Adolescent Services, Telehealth Services",False,2020,Rural,12,18.0,7,False
FAC202000690,NJ,Private Practice,1329.0,55.0,10.0,Crisis Intervention,True,2020,Rural,10,24.2,1,False
FAC202000691,DE,Residential Treatment Center,2988.0,16.0,92.0,"Group Therapy, Crisis Intervention, Individual Therapy, Substance Abuse Treatment, Child and Adolescent Services",False,2020,Suburban,6,186.8,5,True
FAC202000692,OH,Community Mental Health Center,4475.0,60.0,194.0,"Individual Therapy, Case Management, Telehealth Services",False,2020,Rural,12,74.6,3,True
FAC202000693,NC,State Mental Hospital,2755.0,103.0,203.0,"Medication Management, Substance Abuse Treatment, Child and Adolescent Services, Individual Therapy, Crisis Intervention, Group Therapy",True,2020,Suburban,3,26.7,6,False
FAC202000694,AZ,School Based Program,3944.0,103.0,196.0,"Medication Management, Child and Adolescent Services, Telehealth Services, Substance Abuse Treatment",True,2020,Rural,12,38.3,4,False
FAC202000695,DC,Outpatient Clinic,1431.0,82.0,31.0,"Medication Management, Individual Therapy, Substance Abuse Treatment, Child and Adolescent Services, Group Therapy, Crisis Intervention, Telehealth Services",True,2020,Rural,10,17.5,7,False
FAC202000696,VT,Psychiatric Hospital,1268.0,27.0,128.0,Individual Therapy,False,2020,Suburban,3,47.0,1,False
FAC202000697,GA,School Based Program,1080.0,122.0,188.0,"Telehealth Services, Individual Therapy",True,2020,Suburban,3,8.9,2,False
FAC202000698,ME,Outpatient Clinic,4131.0,72.0,148.0,"Individual Therapy, Child and Adolescent Services, Telehealth Services, Case Management, Crisis Intervention, Substance Abuse Treatment",False,2020,Rural,7,57.4,6,True
FAC202000699,IN,Veterans Affairs Medical Center,2103.0,52.0,166.0,"Substance Abuse Treatment, Case Management, Medication Management, Individual Therapy, Group Therapy, Telehealth Services, Child and Adolescent Services",True,2020,Urban,3,40.4,7,False
FAC202000700,CO,Private Practice,1029.0,94.0,63.0,"Individual Therapy, Substance Abuse Treatment, Group Therapy, Case Management, Telehealth Services, Child and Adolescent Services, Medication Management",True,2020,Urban,7,10.9,7,False
FAC202000701,MO,Veterans Affairs Medical Center,2818.0,144.0,23.0,"Child and Adolescent Services, Individual Therapy",False,2020,Suburban,3,19.6,2,False
FAC202000702,AK,Community Mental Health Center,2570.0,44.0,207.0,Medication Management,False,2020,Rural,7,58.4,1,True
FAC202000703,NV,School Based Program,627.0,96.0,105.0,"Group Therapy, Child and Adolescent Services",True,2020,Rural,3,6.5,2,False
FAC202000704,AK,Psychiatric Hospital,4228.0,103.0,193.0,"Child and Adolescent Services, Crisis Intervention, Substance Abuse Treatment",False,2020,Suburban,7,41.0,3,False
FAC202000705,UT,School Based Program,679.0,192.0,148.0,"Group Therapy, Substance Abuse Treatment",False,2020,Urban,3,3.5,2,False
FAC202000706,MI,Psychiatric Hospital,4608.0,64.0,148.0,"Telehealth Services, Child and Adolescent Services, Crisis Intervention",False,2020,Suburban,1,72.0,3,True
FAC202000707,NV,State Mental Hospital,2577.0,128.0,269.0,Substance Abuse Treatment,False,2020,Rural,2,20.1,1,False
FAC202000708,WY,State Mental Hospital,4284.0,29.0,42.0,"Crisis Intervention, Child and Adolescent Services",True,2020,Suburban,10,147.7,2,True
FAC202000709,NC,School Based Program,4356.0,14.0,246.0,"Case Management, Telehealth Services",True,2020,Urban,10,311.1,2,True
FAC202000710,PA,Outpatient Clinic,4687.0,103.0,210.0,"Telehealth Services, Medication Management, Individual Therapy, Substance Abuse Treatment, Case Management, Crisis Intervention, Group Therapy",True,2020,Rural,4,45.5,7,False
FAC202000711,NC,Outpatient Clinic,2577.0,103.0,250.0,"Telehealth Services, Group Therapy, Case Management, Individual Therapy, Child and Adolescent Services, Medication Management, Substance Abuse Treatment",True,2020,Urban,12,25.0,7,False
FAC202000712,NM,School Based Program,2577.0,123.0,148.0,"Individual Therapy, Medication Management, Telehealth Services, Child and Adolescent Services, Crisis Intervention",False,2020,Suburban,10,21.0,5,False
FAC202000713,PA,Veterans Affairs Medical Center,2577.0,198.0,36.0,"Telehealth Services, Medication Management, Group Therapy",False,2020,Suburban,10,13.0,3,False
FAC202000714,HI,State Mental Hospital,1115.0,103.0,170.0,"Individual Therapy, Case Management, Crisis Intervention, Medication Management, Child and Adolescent Services",True,2020,Suburban,7,10.8,5,False
FAC202000715,WY,Private Practice,2577.0,191.0,148.0,"Crisis Intervention, Medication Management, Telehealth Services, Child and Adolescent Services, Individual Therapy, Case Management, Group Therapy",False,2020,Urban,4,13.5,7,False
FAC202000716,NM,Residential Treatment Center,649.0,123.0,148.0,"Child and Adolescent Services, Case Management, Crisis Intervention, Medication Management, Group Therapy, Individual Therapy, Substance Abuse Treatment",True,2020,Rural,9,5.3,7,False
FAC202000717,MS,State Mental Hospital,3699.0,184.0,217.0,"Crisis Intervention, Individual Therapy",False,2020,Suburban,6,20.1,2,False
FAC202000718,NM,Outpatient Clinic,1401.0,103.0,275.0,"Child and Adolescent Services, Individual Therapy, Crisis Intervention, Medication Management, Group Therapy, Telehealth Services, Substance Abuse Treatment",True,2020,Urban,8,13.6,7,False
FAC202000719,HI,School Based Program,2181.0,155.0,125.0,Crisis Intervention,True,2020,Rural,9,14.1,1,False
FAC202000720,MO,Veterans Affairs Medical Center,4211.0,147.0,122.0,Substance Abuse Treatment,False,2020,Suburban,8,28.6,1,False
FAC202000721,KY,Psychiatric Hospital,2595.0,74.0,148.0,Telehealth Services,False,2020,Suburban,6,35.1,1,False
FAC202000722,VA,Private Practice,2587.0,45.0,6.0,"Child and Adolescent Services, Substance Abuse Treatment, Crisis Intervention, Telehealth Services, Medication Management",False,2020,Urban,10,57.5,5,True
FAC202000723,HI,Outpatient Clinic,2577.0,180.0,148.0,Individual Therapy,True,2020,Rural,5,14.3,1,False
FAC202000724,MN,State Mental Hospital,366.0,168.0,143.0,"Crisis Intervention, Case Management, Telehealth Services, Substance Abuse Treatment",False,2020,Suburban,5,2.2,4,False
FAC202000725,MS,Psychiatric Hospital,2577.0,103.0,148.0,"Medication Management, Telehealth Services, Substance Abuse Treatment, Crisis Intervention",True,2020,Suburban,2,25.0,4,False
FAC202000726,PA,Veterans Affairs Medical Center,4490.0,183.0,178.0,"Case Management, Group Therapy, Individual Therapy, Child and Adolescent Services, Substance Abuse Treatment",True,2020,Urban,11,24.5,5,False
FAC202000727,AL,Private Practice,2577.0,196.0,198.0,"Individual Therapy, Case Management, Telehealth Services, Group Therapy, Medication Management, Substance Abuse Treatment",False,2020,Urban,6,13.1,6,False
FAC202000728,CO,Psychiatric Hospital,1746.0,154.0,185.0,"Case Management, Telehealth Services",True,2020,Rural,5,11.3,2,False
FAC202000729,GA,Residential Treatment Center,1490.0,169.0,121.0,Child and Adolescent Services,True,2020,Suburban,8,8.8,1,False
FAC202000730,ND,Veterans Affairs Medical Center,2374.0,178.0,148.0,"Crisis Intervention, Substance Abuse Treatment, Group Therapy",True,2020,Rural,11,13.3,3,False
FAC202000731,NE,School Based Program,2364.0,53.0,11.0,"Individual Therapy, Case Management, Telehealth Services",False,2020,Urban,2,44.6,3,False
FAC202000732,DC,Private Practice,3885.0,168.0,236.0,"Medication Management, Substance Abuse Treatment, Group Therapy, Individual Therapy, Child and Adolescent Services, Telehealth Services",True,2020,Suburban,12,23.1,6,False
FAC202000733,ND,Psychiatric Hospital,225.0,42.0,266.0,"Case Management, Telehealth Services, Crisis Intervention, Child and Adolescent Services, Individual Therapy, Medication Management, Group Therapy",True,2020,Urban,11,5.4,7,False
FAC202000734,NV,Psychiatric Hospital,4723.0,64.0,165.0,"Medication Management, Child and Adolescent Services, Substance Abuse Treatment, Individual Therapy, Crisis Intervention",False,2020,Urban,4,73.8,5,True
FAC202000735,IA,Psychiatric Hospital,2577.0,133.0,101.0,"Substance Abuse Treatment, Group Therapy, Individual Therapy, Case Management, Telehealth Services, Crisis Intervention",False,2020,Urban,8,19.4,6,False
FAC202000736,IN,Community Mental Health Center,2577.0,72.0,6.0,"Telehealth Services, Crisis Intervention",False,2020,Urban,2,35.8,2,False
FAC202000737,HI,Community Mental Health Center,3392.0,74.0,59.0,"Crisis Intervention, Group Therapy, Case Management, Child and Adolescent Services, Substance Abuse Treatment, Medication Management",True,2020,Suburban,10,45.8,6,False
FAC202000738,LA,Veterans Affairs Medical Center,2645.0,148.0,86.0,"Case Management, Telehealth Services, Individual Therapy, Group Therapy, Substance Abuse Treatment, Crisis Intervention, Child and Adolescent Services",False,2020,Rural,8,17.9,7,False
FAC202000739,SD,Community Mental Health Center,2643.0,38.0,39.0,"Crisis Intervention, Group Therapy, Telehealth Services",False,2020,Suburban,7,69.6,3,True
FAC202000740,ID,Private Practice,2309.0,105.0,148.0,"Individual Therapy, Substance Abuse Treatment, Medication Management, Case Management, Child and Adolescent Services, Telehealth Services, Crisis Intervention",True,2020,Suburban,8,22.0,7,False
FAC202000741,TX,Veterans Affairs Medical Center,2653.0,122.0,69.0,"Telehealth Services, Individual Therapy, Case Management, Substance Abuse Treatment, Crisis Intervention",False,2020,Suburban,9,21.7,5,False
FAC202000742,NV,Community Mental Health Center,2577.0,38.0,240.0,"Medication Management, Group Therapy, Crisis Intervention",True,2020,Suburban,12,67.8,3,True
FAC202000743,AR,Psychiatric Hospital,2932.0,38.0,159.0,Substance Abuse Treatment,False,2020,Rural,11,77.2,1,True
FAC202000744,MN,Residential Treatment Center,2577.0,165.0,134.0,"Telehealth Services, Case Management, Medication Management, Child and Adolescent Services, Group Therapy",True,2020,Suburban,8,15.6,5,False
FAC202000745,DC,Outpatient Clinic,1946.0,103.0,158.0,"Group Therapy, Case Management",True,2020,Suburban,7,18.9,2,False
FAC202000746,UT,Outpatient Clinic,2577.0,146.0,148.0,"Substance Abuse Treatment, Group Therapy, Case Management",True,2020,Urban,9,17.7,3,False
FAC202000747,VA,Outpatient Clinic,2476.0,69.0,82.0,"Child and Adolescent Services, Individual Therapy, Telehealth Services, Medication Management",True,2020,Suburban,7,35.9,4,False
FAC202000748,DC,Psychiatric Hospital,4998.0,197.0,148.0,"Individual Therapy, Case Management, Medication Management, Group Therapy, Substance Abuse Treatment, Child and Adolescent Services",True,2020,Urban,6,25.4,6,False
FAC202000749,OK,Community Mental Health Center,1152.0,93.0,60.0,Medication Management,True,2020,Rural,4,12.4,1,False
FAC202000750,NY,School Based Program,3313.0,144.0,234.0,"Medication Management, Child and Adolescent Services, Substance Abuse Treatment, Crisis Intervention, Telehealth Services, Individual Therapy",False,2020,Rural,11,23.0,6,False
FAC202000751,MN,Psychiatric Hospital,2084.0,103.0,182.0,"Substance Abuse Treatment, Individual Therapy",True,2020,Suburban,2,20.2,2,False
FAC202000752,CA,Community Mental Health Center,1981.0,155.0,176.0,"Substance Abuse Treatment, Group Therapy, Individual Therapy, Child and Adolescent Services, Telehealth Services, Case Management",True,2020,Urban,11,12.8,6,False
FAC202000753,AK,State Mental Hospital,792.0,144.0,227.0,Case Management,True,2020,Urban,9,5.5,1,False
FAC202000754,MN,State Mental Hospital,3307.0,85.0,102.0,"Child and Adolescent Services, Crisis Intervention, Case Management",False,2020,Suburban,4,38.9,3,False
FAC202000755,NH,Outpatient Clinic,4119.0,66.0,98.0,"Substance Abuse Treatment, Crisis Intervention, Individual Therapy, Child and Adolescent Services",False,2020,Rural,4,62.4,4,True
FAC202000756,VA,State Mental Hospital,1309.0,79.0,256.0,"Group Therapy, Medication Management, Substance Abuse Treatment, Telehealth Services, Crisis Intervention, Individual Therapy",True,2020,Urban,1,16.6,6,False
FAC202000757,MO,School Based Program,4330.0,54.0,148.0,"Medication Management, Group Therapy, Substance Abuse Treatment, Crisis Intervention",True,2020,Urban,2,80.2,4,True
FAC202000758,SC,Private Practice,2577.0,184.0,116.0,"Telehealth Services, Group Therapy, Medication Management, Case Management, Individual Therapy",True,2020,Suburban,7,14.0,5,False
FAC202000759,WA,Private Practice,2577.0,56.0,187.0,"Group Therapy, Crisis Intervention, Medication Management, Substance Abuse Treatment, Child and Adolescent Services, Telehealth Services, Case Management",False,2020,Rural,6,46.0,7,False
FAC202000760,SD,School Based Program,3417.0,70.0,122.0,"Telehealth Services, Child and Adolescent Services, Individual Therapy, Substance Abuse Treatment, Crisis Intervention, Medication Management, Group Therapy",False,2020,Suburban,5,48.8,7,False
FAC202000761,MA,Veterans Affairs Medical Center,1148.0,168.0,148.0,"Crisis Intervention, Individual Therapy, Medication Management, Substance Abuse Treatment, Case Management",True,2020,Urban,6,6.8,5,False
FAC202000762,CA,State Mental Hospital,3122.0,146.0,196.0,"Individual Therapy, Child and Adolescent Services, Group Therapy, Case Management, Substance Abuse Treatment, Medication Management, Crisis Intervention",False,2020,Rural,5,21.4,7,False
FAC202000763,WA,Residential Treatment Center,1368.0,156.0,148.0,"Case Management, Medication Management, Individual Therapy, Child and Adolescent Services, Telehealth Services, Substance Abuse Treatment",False,2020,Rural,4,8.8,6,False
FAC202000764,VT,Veterans Affairs Medical Center,4835.0,188.0,238.0,"Case Management, Crisis Intervention",True,2020,Rural,4,25.7,2,False
FAC202000765,VA,Residential Treatment Center,4220.0,47.0,206.0,"Medication Management, Substance Abuse Treatment, Crisis Intervention, Telehealth Services, Child and Adolescent Services, Individual Therapy, Case Management",True,2020,Urban,8,89.8,7,True
FAC202000766,DC,Outpatient Clinic,2577.0,114.0,148.0,"Crisis Intervention, Case Management, Medication Management, Telehealth Services, Group Therapy",False,2020,Urban,1,22.6,5,False
FAC202000767,MA,School Based Program,130.0,144.0,93.0,"Crisis Intervention, Substance Abuse Treatment",False,2020,Suburban,3,0.9,2,False
FAC202000768,CA,School Based Program,3985.0,19.0,148.0,"Case Management, Substance Abuse Treatment",True,2020,Rural,4,209.7,2,True
FAC202000769,FL,Community Mental Health Center,399.0,52.0,111.0,"Child and Adolescent Services, Telehealth Services, Individual Therapy, Medication Management",False,2020,Rural,1,7.7,4,False
FAC202000770,VT,Community Mental Health Center,1418.0,152.0,111.0,Group Therapy,True,2020,Rural,7,9.3,1,False
FAC202000771,FL,Psychiatric Hospital,1721.0,59.0,142.0,"Telehealth Services, Group Therapy, Individual Therapy",False,2020,Urban,6,29.2,3,False
FAC202000772,ME,State Mental Hospital,1919.0,102.0,173.0,Medication Management,False,2020,Rural,6,18.8,1,False
FAC202000773,KY,School Based Program,779.0,86.0,148.0,"Substance Abuse Treatment, Child and Adolescent Services, Individual Therapy, Case Management",True,2020,Suburban,7,9.1,4,False
FAC202000774,ND,Residential Treatment Center,4738.0,75.0,241.0,"Telehealth Services, Individual Therapy, Crisis Intervention, Substance Abuse Treatment, Case Management, Group Therapy",False,2020,Rural,4,63.2,6,True
FAC202000775,NE,Private Practice,2113.0,96.0,150.0,"Medication Management, Crisis Intervention, Telehealth Services, Group Therapy, Child and Adolescent Services, Case Management",False,2020,Suburban,12,22.0,6,False
FAC202000776,PA,Psychiatric Hospital,2766.0,63.0,148.0,"Child and Adolescent Services, Case Management, Individual Therapy, Medication Management, Group Therapy",False,2020,Rural,4,43.9,5,False
FAC202000777,CA,Outpatient Clinic,4118.0,13.0,148.0,"Medication Management, Child and Adolescent Services",False,2020,Suburban,12,316.8,2,True
FAC202000778,NJ,School Based Program,804.0,175.0,1.0,"Medication Management, Substance Abuse Treatment",False,2020,Suburban,5,4.6,2,False
FAC202000779,CA,Community Mental Health Center,3773.0,83.0,157.0,"Individual Therapy, Telehealth Services, Case Management, Crisis Intervention, Child and Adolescent Services, Substance Abuse Treatment",True,2020,Suburban,7,45.5,6,False
FAC202000780,MS,Community Mental Health Center,1201.0,28.0,192.0,"Individual Therapy, Case Management, Telehealth Services, Medication Management, Crisis Intervention, Child and Adolescent Services, Group Therapy",False,2020,Suburban,6,42.9,7,False
FAC202000781,UT,Outpatient Clinic,2069.0,148.0,148.0,"Case Management, Medication Management, Child and Adolescent Services, Crisis Intervention, Individual Therapy, Group Therapy, Telehealth Services",False,2020,Suburban,2,14.0,7,False
FAC202000782,CT,Community Mental Health Center,951.0,103.0,37.0,"Substance Abuse Treatment, Case Management, Individual Therapy, Child and Adolescent Services, Crisis Intervention, Group Therapy, Telehealth Services",False,2020,Suburban,9,9.2,7,False
FAC202000783,AR,Psychiatric Hospital,4628.0,10.0,271.0,Child and Adolescent Services,True,2020,Rural,11,462.8,1,True
FAC202000784,ID,School Based Program,3283.0,77.0,8.0,Individual Therapy,False,2020,Rural,11,42.6,1,False
FAC202000785,WI,Psychiatric Hospital,1436.0,87.0,116.0,"Crisis Intervention, Case Management, Individual Therapy",True,2020,Suburban,9,16.5,3,False
FAC202000786,AK,Outpatient Clinic,2219.0,48.0,62.0,"Individual Therapy, Group Therapy, Medication Management, Telehealth Services, Crisis Intervention, Substance Abuse Treatment, Case Management",True,2020,Urban,1,46.2,7,False
FAC202000787,GA,Private Practice,1166.0,91.0,244.0,"Group Therapy, Telehealth Services, Child and Adolescent Services, Medication Management",False,2020,Rural,12,12.8,4,False
FAC202000788,NH,Community Mental Health Center,2577.0,118.0,183.0,"Child and Adolescent Services, Group Therapy, Medication Management, Crisis Intervention, Case Management, Individual Therapy, Substance Abuse Treatment",False,2020,Rural,3,21.8,7,False
FAC202000789,NY,Community Mental Health Center,2867.0,5.0,253.0,"Substance Abuse Treatment, Medication Management, Child and Adolescent Services, Case Management, Crisis Intervention, Individual Therapy, Group Therapy",False,2020,Rural,10,573.4,7,True
FAC202000790,MT,Veterans Affairs Medical Center,1343.0,145.0,29.0,"Individual Therapy, Case Management, Child and Adolescent Services",False,2020,Rural,9,9.3,3,False
FAC202000791,WI,Private Practice,2844.0,179.0,241.0,"Crisis Intervention, Individual Therapy, Telehealth Services, Child and Adolescent Services, Group Therapy, Medication Management",False,2020,Suburban,2,15.9,6,False
FAC202000792,LA,Community Mental Health Center,2618.0,100.0,172.0,"Group Therapy, Case Management, Medication Management, Individual Therapy, Telehealth Services, Crisis Intervention, Child and Adolescent Services",False,2020,Urban,4,26.2,7,False
FAC202000793,AK,Residential Treatment Center,2146.0,127.0,107.0,"Individual Therapy, Medication Management, Case Management, Substance Abuse Treatment, Group Therapy",False,2020,Rural,5,16.9,5,False
FAC202000794,WA,Outpatient Clinic,2185.0,185.0,161.0,"Child and Adolescent Services, Individual Therapy, Case Management, Substance Abuse Treatment, Crisis Intervention",True,2020,Suburban,2,11.8,5,False
FAC202000795,NM,Private Practice,2130.0,192.0,153.0,"Crisis Intervention, Group Therapy, Substance Abuse Treatment",True,2020,Rural,3,11.1,3,False
FAC202000796,MS,State Mental Hospital,2161.0,28.0,12.0,"Case Management, Substance Abuse Treatment, Telehealth Services, Crisis Intervention, Group Therapy, Medication Management, Child and Adolescent Services",True,2020,Urban,3,77.2,7,True
FAC202000797,IN,Private Practice,121.0,6.0,283.0,"Substance Abuse Treatment, Individual Therapy, Medication Management, Telehealth Services, Group Therapy, Case Management, Crisis Intervention",True,2020,Suburban,10,20.2,7,False
FAC202000798,VA,Outpatient Clinic,1660.0,39.0,148.0,"Crisis Intervention, Medication Management, Individual Therapy",True,2020,Urban,11,42.6,3,False
FAC202000799,AL,Residential Treatment Center,4636.0,103.0,238.0,"Telehealth Services, Individual Therapy, Case Management, Medication Management, Crisis Intervention",True,2020,Urban,4,45.0,5,False
FAC202100000,MI,State Mental Hospital,4886.0,176.0,48.0,"Medication Management, Group Therapy, Substance Abuse Treatment, Telehealth Services, Crisis Intervention",False,2021,Rural,4,27.8,5,False
FAC202100001,AL,Community Mental Health Center,479.0,189.0,154.0,"Group Therapy, Individual Therapy, Substance Abuse Treatment",False,2021,Urban,3,2.5,3,False
FAC202100002,VA,Psychiatric Hospital,2925.0,127.0,154.0,"Group Therapy, Telehealth Services, Child and Adolescent Services, Substance Abuse Treatment",False,2021,Rural,6,23.0,4,False
FAC202100003,NM,Community Mental Health Center,2425.0,69.0,154.0,"Individual Therapy, Telehealth Services",False,2021,Suburban,10,35.1,2,False
FAC202100004,MN,Residential Treatment Center,4899.0,152.0,214.0,Telehealth Services,False,2021,Rural,7,32.2,1,False
FAC202100005,VT,School Based Program,1871.0,107.0,154.0,"Individual Therapy, Group Therapy, Crisis Intervention, Medication Management, Child and Adolescent Services",False,2021,Rural,9,17.5,5,False
FAC202100006,NV,Residential Treatment Center,459.0,20.0,154.0,"Substance Abuse Treatment, Crisis Intervention, Medication Management",False,2021,Urban,12,23.0,3,False
FAC202100007,NJ,Veterans Affairs Medical Center,1693.0,64.0,39.0,"Substance Abuse Treatment, Case Management, Individual Therapy",True,2021,Urban,3,26.5,3,False
FAC202100008,MI,Residential Treatment Center,4794.0,163.0,283.0,"Individual Therapy, Medication Management, Child and Adolescent Services",True,2021,Rural,11,29.4,3,False
FAC202100009,NJ,School Based Program,4555.0,57.0,219.0,"Case Management, Child and Adolescent Services",False,2021,Suburban,2,79.9,2,True
FAC202100010,MO,Psychiatric Hospital,289.0,166.0,25.0,"Crisis Intervention, Medication Management, Telehealth Services, Child and Adolescent Services, Individual Therapy, Substance Abuse Treatment, Case Management",False,2021,Rural,1,1.7,7,False
FAC202100011,IL,State Mental Hospital,4318.0,119.0,215.0,"Case Management, Substance Abuse Treatment, Child and Adolescent Services, Group Therapy, Individual Therapy",True,2021,Suburban,1,36.3,5,False
FAC202100012,CT,Private Practice,1759.0,157.0,234.0,"Crisis Intervention, Child and Adolescent Services",False,2021,Rural,3,11.2,2,False
FAC202100013,RI,Residential Treatment Center,4985.0,134.0,267.0,"Child and Adolescent Services, Medication Management, Case Management, Crisis Intervention, Telehealth Services, Group Therapy, Individual Therapy",False,2021,Suburban,7,37.2,7,False
FAC202100014,CT,Private Practice,434.0,167.0,66.0,"Crisis Intervention, Medication Management, Substance Abuse Treatment, Case Management",False,2021,Urban,2,2.6,4,False
FAC202100015,ND,Outpatient Clinic,4015.0,33.0,154.0,"Substance Abuse Treatment, Group Therapy, Individual Therapy, Case Management, Telehealth Services, Medication Management, Crisis Intervention",True,2021,Suburban,7,121.7,7,True
FAC202100016,PA,School Based Program,493.0,41.0,17.0,"Telehealth Services, Group Therapy, Medication Management, Child and Adolescent Services",False,2021,Urban,6,12.0,4,False
FAC202100017,DE,Veterans Affairs Medical Center,807.0,57.0,245.0,"Substance Abuse Treatment, Group Therapy, Crisis Intervention",False,2021,Suburban,3,14.2,3,False
FAC202100018,AK,Outpatient Clinic,4145.0,118.0,248.0,"Child and Adolescent Services, Substance Abuse Treatment, Group Therapy, Individual Therapy, Telehealth Services",True,2021,Rural,12,35.1,5,False
FAC202100019,WA,Veterans Affairs Medical Center,2099.0,53.0,65.0,Telehealth Services,False,2021,Rural,6,39.6,1,False
FAC202100020,ND,State Mental Hospital,2425.0,145.0,131.0,Substance Abuse Treatment,True,2021,Rural,8,16.7,1,False
FAC202100021,PA,Private Practice,2729.0,182.0,292.0,"Group Therapy, Telehealth Services, Crisis Intervention, Child and Adolescent Services, Individual Therapy, Medication Management, Case Management",True,2021,Rural,1,15.0,7,False
FAC202100022,NE,Private Practice,4462.0,160.0,73.0,"Telehealth Services, Child and Adolescent Services, Medication Management, Group Therapy",True,2021,Urban,9,27.9,4,False
FAC202100023,AZ,Outpatient Clinic,1885.0,105.0,206.0,"Medication Management, Crisis Intervention, Telehealth Services, Individual Therapy, Child and Adolescent Services, Group Therapy, Case Management",False,2021,Suburban,12,18.0,7,False
FAC202100024,WI,Private Practice,4425.0,107.0,154.0,Case Management,False,2021,Urban,12,41.4,1,False
FAC202100025,OK,Veterans Affairs Medical Center,4465.0,188.0,165.0,"Child and Adolescent Services, Group Therapy, Individual Therapy",True,2021,Urban,3,23.8,3,False
FAC202100026,WY,State Mental Hospital,4516.0,9.0,90.0,"Medication Management, Substance Abuse Treatment, Child and Adolescent Services, Crisis Intervention, Individual Therapy, Telehealth Services, Case Management",True,2021,Rural,8,501.8,7,True
FAC202100027,KY,Veterans Affairs Medical Center,509.0,129.0,154.0,"Child and Adolescent Services, Case Management",True,2021,Urban,1,3.9,2,False
FAC202100028,DC,State Mental Hospital,3532.0,35.0,154.0,"Crisis Intervention, Child and Adolescent Services, Substance Abuse Treatment, Case Management",False,2021,Suburban,5,100.9,4,True
FAC202100029,NJ,Psychiatric Hospital,2425.0,129.0,154.0,"Case Management, Medication Management, Substance Abuse Treatment, Group Therapy, Individual Therapy, Crisis Intervention, Telehealth Services",True,2021,Urban,11,18.8,7,False
FAC202100030,CO,Community Mental Health Center,2484.0,76.0,154.0,"Child and Adolescent Services, Individual Therapy",False,2021,Rural,12,32.7,2,False
FAC202100031,WY,Psychiatric Hospital,2425.0,84.0,291.0,"Substance Abuse Treatment, Medication Management, Crisis Intervention, Telehealth Services, Case Management, Child and Adolescent Services",False,2021,Urban,4,28.9,6,False
FAC202100032,RI,State Mental Hospital,2783.0,73.0,273.0,"Case Management, Crisis Intervention, Telehealth Services, Group Therapy, Individual Therapy, Child and Adolescent Services, Substance Abuse Treatment",False,2021,Urban,5,38.1,7,False
FAC202100033,TX,Community Mental Health Center,896.0,179.0,299.0,"Child and Adolescent Services, Case Management, Crisis Intervention, Individual Therapy",False,2021,Rural,4,5.0,4,False
FAC202100034,IA,School Based Program,3914.0,64.0,20.0,"Child and Adolescent Services, Group Therapy",False,2021,Urban,4,61.2,2,True
FAC202100035,DE,Community Mental Health Center,4000.0,171.0,106.0,"Substance Abuse Treatment, Telehealth Services, Crisis Intervention, Child and Adolescent Services, Case Management, Medication Management, Group Therapy",True,2021,Urban,4,23.4,7,False
FAC202100036,MI,State Mental Hospital,4953.0,121.0,154.0,"Individual Therapy, Case Management",False,2021,Suburban,3,40.9,2,False
FAC202100037,CT,School Based Program,4243.0,19.0,232.0,"Crisis Intervention, Group Therapy, Child and Adolescent Services",True,2021,Rural,4,223.3,3,True
FAC202100038,TN,Community Mental Health Center,2425.0,124.0,254.0,"Telehealth Services, Individual Therapy",False,2021,Rural,8,19.6,2,False
FAC202100039,MI,Community Mental Health Center,333.0,129.0,127.0,"Individual Therapy, Child and Adolescent Services, Substance Abuse Treatment, Telehealth Services",False,2021,Suburban,9,2.6,4,False
FAC202100040,MT,State Mental Hospital,2952.0,14.0,216.0,"Case Management, Medication Management, Substance Abuse Treatment",True,2021,Urban,10,210.9,3,True
FAC202100041,DC,School Based Program,2425.0,33.0,154.0,"Case Management, Child and Adolescent Services",False,2021,Suburban,10,73.5,2,True
FAC202100042,HI,State Mental Hospital,3294.0,51.0,154.0,"Group Therapy, Individual Therapy, Substance Abuse Treatment",False,2021,Rural,2,64.6,3,True
FAC202100043,OR,Veterans Affairs Medical Center,2588.0,155.0,149.0,"Crisis Intervention, Telehealth Services, Medication Management",False,2021,Rural,9,16.7,3,False
FAC202100044,VA,Outpatient Clinic,1323.0,138.0,127.0,"Group Therapy, Substance Abuse Treatment",True,2021,Suburban,1,9.6,2,False
FAC202100045,TX,Community Mental Health Center,3820.0,50.0,33.0,"Telehealth Services, Group Therapy, Substance Abuse Treatment, Crisis Intervention, Case Management, Medication Management, Child and Adolescent Services",True,2021,Suburban,7,76.4,7,True
